"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"어린이집",무궁화어린이집,경상북도 성주군 성주읍 성주읍1길 29-11,경상북도 성주군 성주읍 예산리 794-5,35.9208351,128.2902631,경상북도 성주군청,성주경찰서,Y,4,6,2019-06-20
"유치원",신성유치원,경상북도 성주군 성주읍 청사도서관길 6,경상북도 성주군 성주읍 경산리 198,35.9198681,128.284471053,경상북도 성주군청,성주경찰서,Y,5,6,2019-06-20
"초등학교",지방초등학교,경상북도 성주군 월항면 세종대왕자태실로 211,경상북도 성주군 월항면 지방리 536,35.9870931,128.289032874,경상북도 성주군청,성주경찰서,Y,2,7,2019-06-20
"초등학교",월항초등학교,경상북도 성주군 월항면 안포길 19,경상북도 성주군 월항면 안포리 1151,35.9489261,128.313518491,경상북도 성주군청,성주경찰서,Y,6,7,2019-06-20
"초등학교",봉소초등학교,경상북도 성주군 초전면 용소길 60,경상북도 성주군 초전면 용봉리 1072,36.025273669,128.263478595,경상북도 성주군청,성주경찰서,Y,2,8,2019-06-20
"초등학교",초전초등학교,경상북도 성주군 초전면 대장1길 68,경상북도 성주군 초전면 대장리 592,35.9762500462,128.263157909,경상북도 성주군청,성주경찰서,Y,5,8,2019-06-20
"초등학교",벽진초등학교,경상북도 성주군 벽진면 수촌3길 1,경상북도 성주군 벽진면 수촌리 759-1,35.9514326846,128.215959961,경상북도 성주군청,성주경찰서,Y,1,8,2019-06-20
"초등학교",대가초등학교,경상북도 성주군 수륜면 참별로 2188,경상북도 성주군 대가면 옥련리 533,35.9089401,128.222239397,경상북도 성주군청,성주경찰서,Y,3,8,2019-06-20
"초등학교",가천초등학교,경상북도 성주군 가천면 가천로 52,경상북도 성주군 가천면 창천리 574,35.8852283677,128.167633722,경상북도 성주군청,성주경찰서,Y,2,8,2019-06-20
"초등학교",수륜초등학교,경상북도 성주군 수륜면 참별로 927,경상북도 성주군 수륜면 신파리 41,35.8341454552,128.191821032,경상북도 성주군청,성주경찰서,Y,1,8,2019-06-20
"초등학교",대동초등학교,경상북도 성주군 용암면 운용로 1340-9,경상북도 성주군 용암면 기산리 255-2,35.8580574739,128.358108883,경상북도 성주군청,성주경찰서,Y,2,8,2019-06-20
"초등학교",용암초등학교,경상북도 성주군 용암면 상언1길 27-5,경상북도 성주군 용암면 상언리 121,35.8452151,128.338852294,경상북도 성주군청,성주경찰서,Y,3,5,2019-06-20
"초등학교",도원초등학교,경상북도 성주군 선남면 선노로 185,경상북도 성주군 선남면 소학리 587,35.8965294946,128.381563619,경상북도 성주군청,성주경찰서,Y,5,7,2019-06-20
"초등학교",선남초등학교,경상북도 성주군 선남면 관화2길 2,경상북도 성주군 선남면 관화리 873,35.9065571,128.352007706,경상북도 성주군청,성주경찰서,Y,4,8,2019-06-20
"초등학교",중앙초등학교,경상북도 성주군 성주읍 시장1길 17,경상북도 성주군 성주읍 경산리 718-34,35.9170249426,128.287252856,경상북도 성주군청,성주경찰서,Y,8,7,2019-06-20
"초등학교",성주초등학교,경상북도 성주군 성주읍 성주읍4길 9,경상북도 성주군 성주읍 경산리 183,35.920192519,128.28532328,경상북도 성주군청,성주경찰서,Y,6,8,2019-06-20
