"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",밀주초등학교,경상남도 밀양시 가곡13길 24,경상남도 밀양시 가곡동 728-4,35.476871,128.761933,경상남도 밀양시,밀양경찰서,Y,2,5,2017-11-29
"초등학교",밀성초등학교,경상남도 밀양시 석정로 139,경상남도 밀양시 내이동 602-4,36.502996,128.751539,경상남도 밀양시,밀양경찰서,Y,2,7,2017-11-29
"초등학교",수산초등학교,경상남도 밀양시 하남읍 수산중앙로 59,경상남도 밀양시 하남읍 수산리 468,35.375829,128.711930,경상남도 밀양시,밀양경찰서,Y,2,7,2017-11-29
"초등학교",송진초등학교,경상남도 밀양시 삼랑진읍 삼랑진로 206,경상남도 밀양시 삼랑진읍 송지리 413-1,35.394849,128.836829,경상남도 밀양시,밀양경찰서,Y,1,7,2017-11-29
"초등학교",산외초등학교,경상남도 밀양시 산외면 산외로 257,경상남도 밀양시 산외면 금천리 608-4,35.503616,128.796120,경상남도 밀양시,밀양경찰서,Y,1,6,2017-11-29
"초등학교",상동초등학교,경상남도 밀양시 상동면 금산5길 4,경상남도 밀양시 상동면 금산리 876,35.555067,128.762160,경상남도 밀양시,밀양경찰서,Y,2,6,2017-11-29
"초등학교",예림초등학교,경상남도 밀양시 상남면 밀양대로 1524,경상남도 밀양시 상남면 예림리 936,35.467636,128.762592,경상남도 밀양시,밀양경찰서,Y,2,20,2017-11-29
"초등학교",밀양초등학교,경상남도 밀양시 중앙로 282-12,경상남도 밀양시 삼문동 3-5,35.489212,128.756025,경상남도 밀양시,밀양경찰서,Y,3,7,2017-11-29
"초등학교",삼랑진초등학교,경상남도 밀양시 삼랑진읍 만어로 11,경상남도 밀양시 삼문진읍 송지리 162-2,35.400751,128.841254,경상남도 밀양시,밀양경찰서,Y,2,7,2017-11-29
"초등학교",숭진초등학교,경상남도 밀양시 삼랑진읍 삼랑진로 1286,경상남도 밀양시 삼랑진읍 숭진리 600,35.453036,128.800626,경상남도 밀양시,밀양경찰서,Y,2,6.5,2017-11-29
"초등학교",남명초등학교,경상남도 밀양시 산내면 산내로 1143,경상남도 밀양시 산내면 남명리 1001,35.587793,128.953749,경상남도 밀양시,밀양경찰서,N,0,6.5,2017-11-29
"초등학교",초동초등학교,경상남도 밀양시 초동면 초동로 321,경상남도 밀양시 초동면 신호리 16,35.411958,128.691692,경상남도 밀양시,밀양경찰서,Y,1,6,2017-11-29
"초등학교",산내초등학교,경상남도 밀양시 산내면 산내로 335,경상남도 밀양시 산내면 송백리 1315,35.585928,128.880491,경상남도 밀양시,밀양경찰서,Y,1,6,2017-11-29
"초등학교",산동초등학교,경상남도 밀양시 단장면 표충로 889-6,경상남도 밀양시 단장면 범도리 71,35.525258,128.912389,경상남도 밀양시,밀양경찰서,Y,2,6,2017-11-29
"초등학교",미리벌초등학교,경상남도 밀양시 미리벌로 41-22,경상남도 밀양시 삼문동 589-1,35.479643,128.749018,경상남도 밀양시,밀양경찰서,Y,1,20,2017-11-29
"초등학교",사포초등학교,경상남도 밀양시 부북면 예림서원로 18-3,경상남도 밀양시 부북면 전사포리 581,35.474649,128.733994,경상남도 밀양시,밀양경찰서,Y,2,6,2017-11-29
"초등학교",부북초등학교,경상남도 밀양시 부북면 운전2길 22,경상남도 밀양시 부북면 운전리 323,35.514365,128.730048,경상남도 밀양시,밀양경찰서,Y,1,6,2017-11-29
"초등학교",무안초등학교,경상남도 밀양시 무안면 사명로 531,경상남도 밀양시 무안면  무안리 939,35.472218,128.651056,경상남도 밀양시,밀양경찰서,Y,2,6,2017-11-29
"초등학교",태룡초등학교,경상남도 밀양시 단장면 국전로 15-8,경상남도 밀양시 단장면 태룡리 419,35.513970,128.876192,경상남도 밀양시,밀양경찰서,Y,1,5,2017-11-29
"초등학교",상남초등학교,경상남도 밀양시 상남면 상남인산길 11,경상남도 밀양시 상남면 동산리 713-3,35.394137,128.777225,경상남도 밀양시,밀양경찰서,Y,1,5.5,2017-11-29
"초등학교",청도초등학교,경상남도 밀양시 청도면 두곡4길 13,경상남도 밀양시 청도면 두곡리60-2,35.550972,128.624303,경상남도 밀양시,밀양경찰서,Y,1,6,2017-11-29
