"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",효동초교,대구광역시 동구 효동로 78-7,,35.884122,128.644700,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"초등학교",율하초교,대구광역시 동구 율하동로15길 1,,35.868115,128.701425,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"초등학교",반야월초교,대구광역시 동구 안심로49길 70,,35.869320,128.711267,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"초등학교",동촌초교,대구광역시 동구 동촌로 168,,35.882087,128.658952,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",신천초교,대구광역시 동구 송라로6길 5,,35.871649,128.620750,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"초등학교",아양초교,대구광역시 동구 아양로 221,,35.887212,128.637517,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"유치원",소원유치원,대구광역시 동구 아양로42길 12,,35.885493,128.636702,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"유치원",사과나무유치원,대구광역시 동구 아양로8길 31-4,,35.879860,128.620657,대구광역시청,대구동부경찰서,Y,1,6,2019-05-30
"초등학교",동신초교,대구광역시 동구 송라로123,,35.877482,128.615380,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"어린이집",꿈꽃어린이집,대구광역시 동구 송라로110,,35.876872,128.616848,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",동부초교,대구광역시 동구 신암북로7길 22,,35.888411,128.620232,대구광역시청,대구동부경찰서,Y,5,6,2019-05-30
"유치원",행복유치원,대구광역시 동구 신암북로7길 75,,35.888735,128.617919,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",효신초교,대구광역시 동구 동부로34길 70,,35.872840,128.632287,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"초등학교",서촌초교,대구광역시 동구 파계로 525-11,,35.980511,128.631804,대구광역시청,대구동부경찰서,Y,1,20,2019-05-30
"초등학교",안일초교,대구광역시 동구 율하동로23길 66,,35.871415,128.695163,대구광역시청,대구동부경찰서,Y,4,8,2019-05-30
"초등학교",송정초교,대구광역시 동구 안심로90길 9,,35.870415,128.733600,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"유치원",해피키즈유치원,대구광역시 동구 안심로90길 22,,35.868857,128.733114,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",불로초교,대구광역시 동구 방천로3길 19,,35.897509,128.633217,대구광역시청,대구동부경찰서,Y,5,6,2019-05-30
"초등학교",동대구초교,대구광역시 동구 신암남로45,,35.879565,128.620975,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",효목초교,대구광역시 동구 화랑로27길 25,,35.876174,128.642313,대구광역시청,대구동부경찰서,Y,4,8,2019-05-30
"유치원",금성유치원,대구광역시 동구 화랑로25길 21,,35.875943,128.640252,대구광역시청,대구동부경찰서,Y,1,15,2019-05-30
"초등학교",방촌초교,대구광역시 동구 동촌로42길 35-14,,35.880482,128.662900,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"유치원",꽃동산유치원,대구광역시 동구 동촌로48길 24-7,,35.880095,128.665058,대구광역시청,대구동부경찰서,Y,1,6,2019-05-30
"초등학교",신성초교,대구광역시 동구 동북로71길 29,,35.890371,128.629224,대구광역시청,대구동부경찰서,Y,5,6,2019-05-30
"초등학교",공산초교,대구광역시 동구 팔공로197길 35,,35.956668,128.690237,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"초등학교",해안초교,대구광역시 동구 옻골로50,,35.896174,128.682970,대구광역시청,대구동부경찰서,Y,1,12,2019-05-30
"초등학교",숙천초교,대구광역시 동구 숙천로 15,,35.876924,128.753100,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"유치원",동촌유치원,대구광역시 동구 해동로 219,,35.885032,128.652925,대구광역시청,대구동부경찰서,Y,1,15,2019-05-30
"초등학교",입석초교,대구광역시 동구 아양로 300,,35.890448,128.644257,대구광역시청,대구동부경찰서,Y,1,30,2019-05-30
"초등학교",영신초교,대구광역시 동구 팔공로50길 32,,35.919816,128.646433,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",해서초교,대구광역시 동구 팔공로 220-4,,35.918124,128.642965,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"초등학교",지묘초교,대구광역시 동구 파게로6길 54-3,,35.942816,128.638555,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"초등학교",덕성초교,대구광역시 동구 아양로34길 50,,35.882132,128.628125,대구광역시청,대구동부경찰서,Y,4,6,2019-05-30
"어린이집",효목어린이집,대구광역시 동구 화랑로25길 45,,35.878173,128.641234,대구광역시청,대구동부경찰서,Y,4,8,2019-05-30
"초등학교",용호초교,대구광역시 동구 동촌로56길 82,,35.877512,128.672520,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"유치원",다애유치원,대구광역시 동구 화랑로88길 80,,35.875420,128.664512,대구광역시청,대구동부경찰서,Y,1,15,2019-05-30
"유치원",나현유치원,대구광역시 동구 화랑로88길 90,,35.875804,128.663470,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"유치원",조은유치원,대구광역시 동구 율하동로20길 31,,35.868824,128.705243,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"유치원",보성유치원,대구광역시 동구 큰고개로 23,,35.886466,128.624162,대구광역시청,대구동부경찰서,Y,1,15,2019-05-30
"어린이집",동부어린이집,대구광역시 동구 큰고개로 46-2,,35.888819,128.625071,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"유치원",무산유치원,대구광역시 동구 경안로103길 31,,35.868034,128.712183,대구광역시청,대구동부경찰서,Y,2,8,2019-05-30
"유치원",자연동화유치원,대구광역시 동구 안심로51길 13-2,,35.866810,128.712357,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"유치원",강변유치원,대구광역시 동구 동촌로54길 13,,35.878679,128.667750,대구광역시청,대구동부경찰서,Y,1,6,2019-05-30
"유치원",예뜰유치원,대구광역시 동구 반야월북로55길 43,,35.874528,128.730521,대구광역시청,대구동부경찰서,Y,1,6,2019-05-30
"유치원",온누리유치원,대구광역시 동구 안심로7길 21,,35.872341,128.693319,대구광역시청,대구동부경찰서,Y,1,12,2019-05-30
"초등학교",동호초교,대구광역시 동구 동호로 25,,35.865282,128.720325,대구광역시청,대구동부경찰서,Y,1,20,2019-05-30
"유치원",대구가톨릭대학부속유치원,대구광역시 동구 안심로 300,,35.865592,128.717584,대구광역시청,대구동부경찰서,Y,1,20,2019-05-30
"초등학교",강동초교,대구광역시 동구 동호로7길 17,,35.868357,128.700743,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"초등학교",율원초교,대구광역시 동구 율하동로 55,,35.864894,128.700743,대구광역시청,대구동부경찰서,Y,1,30,2019-05-30
"어린이집",키즈하버드어린이집,대구광역시 동구 율하동로8길 75,,35.864335,128.701941,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
"특수학교",선명특수학교,대구광역시 동구 팔공산로 225,,35.996152,128.612119,대구광역시청,대구동부경찰서,Y,1,20,2019-05-30
"유치원",아름다운유치원,대구광역시 동구 동호로2길 37-17,,35.865365,128.724582,대구광역시청,대구동부경찰서,Y,2,6,2019-05-30
"유치원",아인유치원,대구광역시 동구 화랑로 558,,35.874300,128.684644,대구광역시청,대구동부경찰서,Y,1,30,2019-05-30
"어린이집",지묘어린이집,대구광역시 동구 파계로 117,,35.944223,128.637050,대구광역시청,대구동부경찰서,Y,1,20,2019-05-30
"어린이집",소원어린이집,대구광역시 동구 아양로52길 17,,35.886489,128.640685,대구광역시청,대구동부경찰서,Y,1,8,2019-05-30
