"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",예천초등학교,경상북도 예천군 예천읍 효자로43,경상북도 예천군 예천읍 서본리 49-6,36.6563437105,128.45011788,경상북도 예천군청,예천경찰서,Y,3,6,2019-09-10
"초등학교",지보초등학교,경상북도 예천군 지보면 지보로136,경상북도 예천군 지보면 소화리 520-2,36.547694895,128.388588457,경상북도 예천군청,예천경찰서,Y,1,6,2019-09-10
"초등학교",예천남부초등학교,경상북도 예천군 예천읍 남부초등길17,경상북도 예천군 예천읍 남본리 11,36.6504533553,128.462585427,경상북도 예천군청,예천경찰서,Y,1,18,2019-09-10
"초등학교",예천동부초등학교,경상북도 예천군 예천읍 효자로171,경상북도 예천군 예천읍 백전리88,36.6613654007,128.458591164,경상북도 예천군청,예천경찰서,Y,3,18,2019-09-10
"초등학교",감천초등학교,경상북도 예천군 감천면 충효로1395,경상북도 예천군 감천면 포리 380,36.7226552511,128.526351526,경상북도 예천군청,예천경찰서,Y,1,12,2019-09-10
"초등학교",풍양초등학교,경상북도 예천군 풍양면 낙상1길 50-10,경상북도 예천군 풍양면 낙상리220,36.5125583356,128.299181047,경상북도 예천군청,예천경찰서,Y,2,6,2019-09-10
"어린이집",성락어린이집,경상북도 예천군 예천읍 효자로 197,경상북도 예천군 예천읍 백전리 63,36.6636009529,128.460865749,경상북도 예천군청,예천경찰서,Y,2,18,2019-09-10
"초등학교",용궁초등학교,경상북도 예천군 용궁면 읍부1길 43,경상북도 예천군 용궁면 읍부리 213-3,36.609002121,128.276910282,경상북도 예천군청,예천경찰서,Y,2,5,2019-09-10
"초등학교",유천초등학교,경상북도 예천군 유천면 유용로 34-10,경상북도 예천군 유천면 가리 746,36.6369121815,128.378587123,경상북도 예천군청,예천경찰서,Y,2,6,2019-09-10
"초등학교",용문초등학교,경상북도 예천군 용문면 금당실길 51-20,경상북도 예천군 용문면 상금곡리 543-1,36.6903321827,128.408659,경상북도 예천군청,예천경찰서,Y,1,5,2019-09-10
"초등학교",상리초등학교,경상북도 예천군 상리면 도효자로 1558,경상북도 예천군 상리면 도촌리 385-1,36.777683,128.420337,경상북도 예천군청,예천경찰서,Y,1,6,2019-09-10
"초등학교",은풍초등학교,경상북도 예천군 하리면 내동길 8,경상북도 예천군 하리면 우곡리 214,36.747863,128.442079,경상북도 예천군청,예천경찰서,Y,3,6,2019-09-10
"유치원",새벗유치원,경상북도 예천군 호명면 양지1길 16,경상북도 예천군 호명면 산합리 1301,36.5766538515,128.478897078,경상북도 예천군청,예천경찰서,N,0,8,2019-09-10
