"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",가창초교병설,대구광역시 달성군 가창면 가창로 640,대구광역시 달성군 가창면 냉천리 815-1,35.771063,128.648248,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",구지초교병설,대구광역시 달성군 구지면 창리로11길 45-11,대구광역시 달성군 구지면 창리 385,35.66021121,128.4125566,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",금계초교병설,대구광역시 달성군 옥포면 금계길 55,대구광역시 달성군 옥포면 교향리 1503,35.788698,128.444101,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",금포초교병설,대구광역시 달성군 논공읍 금포초등길 28,대구광역시 달성군 논공읍 금포리 1496,35.774489,128.426084,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",논공읍초교병설,대구광역시 달성군 논공읍 논공로7길 41,대구광역시 달성군 논공읍 남리 328,35.731127,128.437407,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",늘푸른유치원,대구광역시 달성군 화원읍 명곡로 4,대구광역시 달성군 화원읍 명곡리 102,35.799405,128.4956301,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",다사읍초교병설,대구광역시 달성군 다사읍 다사로 86,대구광역시 달성군 다사읍 매곡리 457,35.869034,128.458637,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",대자연유치원,대구광역시 달성군 다사읍 서재본1길 13-8,대구광역시 달성군 다사읍 서재리 197,35.87343349,128.495112,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",도림초교병설,대구광역시 달성군 다사읍 서재로26길 94,대구광역시 달성군 다사읍 서재리 32,35.877954,128.499701,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",동곡초등학교병설,대구광역시 달성군 하빈면 달구벌대로55길 104-4,대구광역시 달성군 하빈면 동곡리 142,35.879143,128.417829,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",매곡초교병설,대구광역시 달성군 다사읍 대실역북로3길 6,대구광역시 달성군 다사읍 매곡리 1536,35.862194,128.468533,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",반송초교병설,대구광역시 달성군 옥포면 용연사길 5,대구광역시 달성군 옥포면 반송리 151,35.756709,128.494687,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
"유치원",골든벨유치원(새순->예정),대구광역시 달성군 화원읍 비슬로 2614-6,대구광역시 달성군 화원읍 천내리 458,35.80442127,128.5024469,대구광역시 달성군청,달성경찰서,N,0,,2019-09-10
