"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",남도초등학교,대구광역시 남구 현충동길 74(대명동),대구광역시 남구 대명동 1709,35.8451570,128.5813263,대구광역시,남부경찰서,Y,7,6~8,2019-09-05
"초등학교",영선초등학교,대구광역시 남구 영선길96(이천동),대구광역시 남구 이천동 477,35.8524875,128.5960458,대구광역시,남부경찰서,Y,8,6~10,2019-09-05
"초등학교",성명초등학교,대구광역시 남구 성당로 30길 55(대명동),대구광역시 남구 대명동 3050,35.845494,128.571015,대구광역시,남부경찰서,Y,14,8~12,2019-09-05
"초등학교",남덕초등학교,대구광역시 남구 앞산순환로 93길 33,대구광역시 남구 대명동 531-1,35.8329404,128.5740284,대구광역시,남부경찰서,Y,6,6~8,2019-09-05
"초등학교",대명초등학교,대구광역시 남구 대명로 110,대구광역시 남구 대명동 960,35.8388746,128.5691209,대구광역시,남부경찰서,Y,5,6~10,2019-09-05
"초등학교",대봉초등학교,대구광역시 남구 대봉로 26길 33(이천동),대구광역시 남구 이천동 253-2,35.8513618,128.6050381,대구광역시,남부경찰서,Y,6,8~17,2019-09-05
"초등학교",남명초등학교,대구광역시 남구 큰골4길 41,대구광역시 남구 대명동 483,35.8345108,128.5820390,대구광역시,남부경찰서,Y,7,8~15,2019-09-05
"초등학교",봉덕초등학교,대구광역시 남구 효성로 71(봉덕동),대구광역시 남구 봉덕동 1319,35.8398130,128.5971597,대구광역시,남부경찰서,Y,8,8~15,2019-09-05
"초등학교",남대구초등학교,대구광역시 남구 중앙대로47길 55,대구광역시 남구 대명동 1820-5,35.853585,128.586486,대구광역시,남부경찰서,Y,9,6~8,2019-09-05
"초등학교",대덕초등학교,대구광역시 남구 대명서로 28(대명동),대구광역시 남구 대명동 1571-1,35.8301959,128.5618293,대구광역시,남부경찰서,Y,10,8~15,2019-09-05
"초등학교",효명초등학교,대구광역시 남구 앞산순환로 707,대구광역시 남구 봉덕동 1164,35.8345445,128.6009998,대구광역시,남부경찰서,Y,5,10~25,2019-09-05
"유치원",계명유치원,대구광역시 남구 명덕로 20길 24(대명동),대구광역시 남구 대명동 2542-30,35.856438,128.5794127,대구광역시,남부경찰서,Y,4,8,2019-09-05
"유치원",협성유치원,대구광역시 남구 효성로 37(봉덕동),대구광역시 남구 봉덕동 1322-3,35.8371181,128.5974971,대구광역시,남부경찰서,Y,3,8,2019-09-05
"유치원",대구대사대부설유치원,대구광역시 남구 성당로 50길 34,대구광역시 남구 대명동 2294-1,35.854925,128.576055,대구광역시,남부경찰서,Y,6,6~8,2019-09-05
"유치원",보림유치원,대구광역시 남구 안지랑로 17길 91,대구광역시 남구 대명동 1036-1,35.836934,128.566393,대구광역시,남부경찰서,Y,3,6~10,2019-09-05
"유치원",해바라기유치원,대구광역시 남구 대명로 250,대구광역시 남구 대명동 359-1,35.8419795,128.5841946,대구광역시,남부경찰서,Y,4,30,2019-09-05
"유치원",경북유치원,대구광역시 남구 중앙대로 40길 10,대구광역시 남구 대명동 1985-57,35.845704,128.5925602,대구광역시,남부경찰서,Y,2,6~8,2019-09-05
"유치원",반야유치원,대구광역시 남구 장전 1길 92,대구광역시 남구 대명동 804-3,35.840242,128.576088,대구광역시,남부경찰서,Y,4,8,2019-09-05
"유치원",참좋은유치원,대구광역시 남구 중앙대로 126,대구광역시 남구 봉덕동 1031-20,35.8443975,128.5910558,대구광역시,남부경찰서,Y,4,40,2019-09-05
