"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",산청초등학교,경상남도 산청군 산청읍 꽃봉산로79번길 43,경상남도 산청군 산청읍 산청리 290-1,35.4171048980,127.8749744487,경상남도 산청군청,산청경찰서,y,10,5~8,2019-03-20
"초등학교",차황초등학교,경상남도 산청군 차황면 친환경로 3575,경상남도 산청군 차황면 장위리 21-2,35.4639239379,127.9277034468,경상남도 산청군청,산청경찰서,y,5,7.5,2019-03-20
"초등학교",오부초등학교,경상남도 산청군 오부면 오동로 649,경상남도 산청군 오부면 오동로 649,35.4994580406,127.8866410719,경상남도 산청군청,산청경찰서,y,6,6.5,2019-03-20
"초등학교",생초초등학교,경상남도 산청군 생초면 생초로38번길 21,경상남도 산청군 생초면 어서리 351,35.4951527620,127.8362599532,경상남도 산청군청,산청경찰서,y,12,6~8,2019-03-20
"초등학교",금서초등학교,경상남도 산청군 금서면 화계오봉로 12,경상남도 산청군 금서면 화계리 671,35.4611501,127.7919401,경상남도 산청군청,산청경찰서,y,4,5~7,2019-03-20
"초등학교",삼장초등학교,경상남도 산청군 삼장면 친환경로 764,경상남도 산청군 삼장면 석남리 188,35.3351573289,127.8391619605,경상남도 산청군청,산청경찰서,y,6,8,2019-03-20
"초등학교",덕산초등학교,경상남도 산청군 시천면 덕산대포로 15,경상남도 산청군 시천면 사리 835,35.2787501,127.8369400381,경상남도 산청군청,산청경찰서,y,4,7,2019-03-20
"초등학교",신천초등학교,경상남도 산청군 시천면 지리산대로 1030-2,경상남도 산청군 시천면 동당리 75-4,35.2599594596,127.7804529492,경상남도 산청군청,산청경찰서,y,4,8,2019-03-20
"초등학교",단성초등학교,경상남도 산청군 단성면 목화로961번길 10,경상남도 산청군 단성면 성내리 596-2,35.2973883066,127.9558601834,경상남도 산청군청,산청경찰서,y,9,7,2019-03-20
"초등학교",신안초등학교,경상남도 산청군 신안면 원지로4번길 18,경상남도 산청군 신안면 하정리 721,35.3019014767,127.9722068676,경상남도 산청군청,산청경찰서,y,13,6~7,2019-03-20
"초등학교",도산초등학교,경상남도 산청군 신안면 신차로 3-3,경상남도 산청군 신안면 문대리 589-3,35.3354177266,127.9997357040,경상남도 산청군청,산청경찰서,y,8,8,2019-03-20
"초등학교",생비량초등학교,경상남도 산청군 생비량면 비량로 51-1,경상남도 산청군 생비량면 도리 595-1,35.3457655568,128.0464600872,경상남도 산청군청,산청경찰서,y,4,7,2019-03-20
"초등학교",단계초등학교,경상남도 산청군 신등면 신차로 514,경상남도 산청군 신등면 단계리 663,35.3790619263,128.0100900705,경상남도 산청군청,산청경찰서,y,11,7,2019-03-20
"초등학교",신등어린이집,경상남도 산청군 신등면 신차로 571,경상남도 산청군 신등면 단계리 825-1,35.3822500268,128.0064936991,경상남도 산청군청,산청경찰서,n,,7,2019-03-20
"유치원",산청유치원,경상남도 산청군 신안면 수월로 39,경상남도 산청군 신안면 신안리 423-3,35.3305724341,127.9496517882,경상남도 산청군청,산청경찰서,n,,6,2019-03-20
