"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"어린이집",천재어린이집,경상북도 칠곡군 왜관읍 석전리 746-4,경상북도 칠곡군 왜관읍 석전로1길 26,35.998985,128.401800,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"어린이집",작은왕국어린이집,경상북도 칠곡군 석적읍 성곡리 509,경상북도 칠곡군 석적읍 유학로 194,36.0716423,128.4292244,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"어린이집",아인창의성어린이집,경상북도 칠곡군 석적읍 성곡리 463,경상북도 칠곡군 석적읍 유학로 193,36.072852,128.430043,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",장곡초교(병설),경상북도 칠곡군 석적읍 중리 235,경상북도 칠곡군 석적읍 유학로 86-9,36.0751401,128.4185098,칠곡군청,칠곡경찰서,Y,6,,2019-06-14
"유치원",매원초교(병설),경상북도 칠곡군 왜관읍 매원리 496-1,경상북도 칠곡군 왜관읍 매원1길 5-32,35.9950527,128.429489,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",왜관동부초교(병설),경상북도 칠곡군 왜관읍 왜관리 694,경상북도 칠곡군 왜관읍 평장3길 31-4,35.985618,128.407238,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",학림초교(병설),경상북도 칠곡군 가산면 학하리 753,경상북도 칠곡군 가산면 학하7길 5,36.1052315,128.4911051,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",대교초교(병설),경상북도 칠곡군 석적읍 남율리 880,경상북도 칠곡군 석적읍 서중리7길 15,36.0753246,128.3987271,칠곡군청,칠곡경찰서,Y,13,,2019-06-14
"유치원",지천초교(병설),경상북도 칠곡군 지천면 용산리 583-2,경상북도 칠곡군 지천면 용산로 77,35.9058403,128.4985724,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",관호초교(병설),경상북도 칠곡군 약목면 무림리 730,경상북도 칠곡군 약목면 무림3길 16-59,36.020665,128.3806929,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",무지개유치원,경상북도 칠곡군 석적읍 중리 208-1,경상북도 칠곡군 석적읍 동중리2길 16,36.075850,128.413887,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",아람유치원,경상북도 칠곡군 석적읍 중리 240-2,경상북도 칠곡군 석적읍 남중리1길 18,36.0745749,128.4087637,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",신비유치원,경상북도 칠곡군 약목면 관호리 460-2,경상북도 칠곡군 약목면 관호11길 10-11,36.014217,128.393863,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",북삼숭산초등(병설),경상북도 칠곡군 북삼읍 보손리 264,경상북도 칠곡군 북삼읍 보손4길 20,36.053826,128.3143732,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",북삼 오평분교(병설),경상북도 칠곡군 북삼읍 오평리 847-7,경상북도 칠곡군 북삼읍 시덕로 311,36.0594105,128.3786353,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",가산초교(병설),경상북도 칠곡군 가산면 천평리 287-2,경상북도 칠곡군 가산면 경북대로 1500,36.0800099,128.5396762,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",리라유치원,경상북도 칠곡군 석적읍 남율리 742-2,경상북도 칠곡군 석적읍 석적로 955-10,36.0758911,128.3928027,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",찬누리유치원,경상북도 칠곡군 왜관읍 왜관리 846-3,경상북도 칠곡군 왜관읍 전원4길 20-16,35.980043,128.400725,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",한송이유치원,경상북도 칠곡군 북삼읍 인평리 76-1,경상북도 칠곡군 북삼읍 북삼로2길 8,36.0727406,128.3439824,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",왜관초교(병설),경상북도 칠곡군 왜관읍 왜관리 780-8,경상북도 칠곡군 왜관읍 구상길 204,35.9847602,128.3958922,칠곡군청,칠곡경찰서,Y,8,,2019-06-14
"유치원",왜관중앙초교(병설),경상북도 칠곡군 왜관읍 석전리 590-3,경상북도 칠곡군 왜관읍 석전로 80,35.9993583,128.4063639,칠곡군청,칠곡경찰서,Y,6,,2019-06-14
"유치원",낙산초교(병설),경상북도 칠곡군 왜관읍 낙산리 663,경상북도 칠곡군 왜관읍 강변대로 754,35.9450339,128.4030554,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",약동초교(병설),경상북도 칠곡군 기산면 죽전리 269-1,경상북도 칠곡군 기산면 주산로 1195,35.9849198,128.3814563,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",북삼초교(병설),경상북도 칠곡군 북삼읍 인평리 327-5,경상북도 칠곡군 북삼읍 인평중앙로 43,36.0640084,128.3423203,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",석적초교(병설),경상북도 칠곡군 석적읍 포남리 612,경상북도 칠곡군 석적읍 포망로 12,36.0515649,128.4101159,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",신동초교(병설),경상북도 칠곡군 지천면 신리 396,경상북도 칠곡군 지천면 신동로 161,35.956901,128.490038,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",다부초교(병설),경상북도 칠곡군 가산면 다부리 337-2,경상북도 칠곡군 가산면 다부원1길 52,36.0450322,128.5203067,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",동명초교(병설),경상북도 칠곡군 동명면 금암리 302-4,경상북도 칠곡군 동명면 금암동석3길 5,35.9870894,128.5545024,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",제일유치원,경상북도 칠곡군 북삼읍 인평리 293-1,경상북도 칠곡군 북삼읍 인평중앙로 67,36.0655749,128.3431452,칠곡군청,칠곡경찰서,Y,2,,2019-06-14
"유치원",동명동부초교(병설),경상북도 칠곡군 동명면 기성리 232,경상북도 칠곡군 동명면 한티로 562,36.0060459,128.5930607,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"유치원",약목초교(병설),경상북도 칠곡군 약목면 복성리 1077,경상북도 칠곡군 약목면 복성3길 30,36.032638,128.360282,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"초등학교",장곡초교,경상북도 칠곡군 석적읍 중리 235,경상북도 칠곡군 석적읍 유학로 86-9,36.0751401,128.4185098,칠곡군청,칠곡경찰서,Y,6,,2019-06-14
"초등학교",매원초교,경상북도 칠곡군 왜관읍 매원리 496-1,경상북도 칠곡군 왜관읍 매원1길 5-32,35.9950527,128.429489,칠곡군청,칠곡경찰서,Y,6,,2019-06-14
"초등학교",왜관동부초교,경상북도 칠곡군 왜관읍 왜관리 694,경상북도 칠곡군 왜관읍 평장3길 31-4,35.985618,128.407238,칠곡군청,칠곡경찰서,Y,4,,2019-06-14
"초등학교",학림초교,경상북도 칠곡군 가산면 학하리 753,경상북도 칠곡군 가산면 학하7길 5,36.1052315,128.4911051,칠곡군청,칠곡경찰서,Y,9,,2019-06-14
"초등학교",대교초교,경상북도 칠곡군 석적읍 남율리 880,경상북도 칠곡군 석적읍 서중리7길 15,36.0753246,128.3987271,칠곡군청,칠곡경찰서,Y,13,,2019-06-14
