"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",수안초등학교,부산광역시 동래구 온천천로 215 (수안동),부산광역시 동래구 수안동 476-7,35.200474,129.080449,부산광역시 동래구,동래경찰서,Y,3,8,2019-08-20
"초등학교",낙민초등학교,부산광역시 동래구 충렬대로272번길 34 (낙민동),부산광역시 동래구 낙민동 303,35.1994246953,129.088343311,부산광역시 동래구,동래경찰서,Y,1,8,2019-08-20
"초등학교",안민초등학교,부산광역시 동래구 온천천로381번길 19 (낙민동),부산광역시 동래구 낙민동 85-10,35.194028219,129.09379066,부산광역시 동래구,동래경찰서,Y,4,12,2019-08-20
"초등학교",내성초등학교,부산광역시 동래구 동래로 173 (복천동),부산광역시 동래구 복천동 72,35.2046916044,129.089980164,부산광역시 동래구,동래경찰서,Y,1,8,2019-08-20
"초등학교",교동초등학교,부산광역시 동래구 시실로 73-13 (명륜동),부산광역시 동래구 명륜동 105-1,35.215467,129.092175601,부산광역시 동래구,동래경찰서,Y,1,6,2019-08-20
"초등학교",명륜초등학교,부산광역시 동래구 동래로 91 (명륜동),부산광역시 동래구 명륜동 228,35.208034,129.083271665,부산광역시 동래구,동래경찰서,Y,1,12,2019-08-20
"초등학교",내산초등학교,부산광역시 동래구 중앙대로1335번길 38 (온천동),부산광역시 동래구 온천2동 700,35.2073580131,129.076635781,부산광역시 동래구,동래경찰서,Y,2,8,2019-08-20
"초등학교",온천초등학교,부산광역시 동래구 충렬대로107번길 124 (온천동),부산광역시 동래구 온천2동 397-4,35.212556143,129.073676129,부산광역시 동래구,동래경찰서,Y,2,10,2019-08-20
"초등학교",금강초등학교,부산광역시 동래구 사직북로28번길 125 (온천동),부산광역시 동래구 온천3동 1263,35.2031349418,129.064113052,부산광역시 동래구,동래경찰서,Y,3,8,2019-08-20
"초등학교",달북초등학교,부산광역시 동래구 쇠미로 131 (온천동),부산광역시 동래구 온천3동 1602,35.2035727544,129.059995962,부산광역시 동래구,동래경찰서,Y,2,10,2019-08-20
"초등학교",미남초등학교,부산광역시 동래구 충렬대로100번길 83 (온천동),부산광역시 동래구 온천3동 1460-1,35.203687,129.072801,부산광역시 동래구,동래경찰서,Y,2,8,2019-08-20
"초등학교",사직초등학교,부산광역시 동래구 쇠미로81번길 7 (사직동),부산광역시 동래구 사직2동 592,35.2008817746,129.054189,부산광역시 동래구,동래경찰서,Y,2,8,2019-08-20
"초등학교",예원초등학교,부산광역시 동래구 사직로 78 (사직동),부산광역시 동래구 사직2동 1018,35.195872,129.05739089,부산광역시 동래구,동래경찰서,Y,1,15.5,2019-08-20
"초등학교",여고초등학교,부산광역시 동래구 여고로63번가길 12 (사직동),부산광역시 동래구 사직3동 126-1,35.197920,129.068960575,부산광역시 동래구,동래경찰서,Y,3,6,2019-08-20
"초등학교",안진초등학교,부산광역시 동래구 안남로 63 (안락동),부산광역시 동래구 안락1동 1252,35.194745695,129.099192646,부산광역시 동래구,동래경찰서,Y,1,10,2019-08-20
"초등학교",안남초등학교,부산광역시 동래구 연안로 46 (안락동),부산광역시 동래구 안락2동 175-16,35.1916564047,129.107706318,부산광역시 동래구,동래경찰서,Y,2,12,2019-08-20
"초등학교",안락초등학교,부산광역시 동래구 명안로53번길 22 (명장동),부산광역시 동래구 명장1동 104-5,35.2020063305,129.103081618,부산광역시 동래구,동래경찰서,Y,3,8,2019-08-20
"초등학교",충렬초등학교,부산광역시 동래구 안락로125번길 22 (명장동),부산광역시 동래구 명장1동 154-9,35.200468,129.111754,부산광역시 동래구,동래경찰서,Y,2,8,2019-08-20
"초등학교",혜화초등학교,부산광역시 동래구 명장로99번길 25 (명장동),부산광역시 동래구 명장1동 산12,35.2022610009,129.11329417,부산광역시 동래구,동래경찰서,Y,1,6,2019-08-20
"초등학교",명동초등학교,부산광역시 동래구 명장로63번길 60-5 (명장동),부산광역시 동래구 명장2동 461,35.207596,129.106220961,부산광역시 동래구,동래경찰서,Y,1,9,2019-08-20
"초등학교",명서초등학교,부산광역시 동래구 명서로 121 (명장동),부산광역시 동래구 명장2동 502-1,35.211782,129.101061,부산광역시 동래구,동래경찰서,Y,1,10,2019-08-20
"초등학교",명장초등학교,부산광역시 동래구 복천로 121 (명장동),부산광역시 동래구 명장2동 273-1,35.208166,129.096571,부산광역시 동래구,동래경찰서,Y,1,12,2019-08-20
