"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",계창초등학교,경상남도 창녕군 계성면 계성장마로 399,,35.48503619,128.508580788,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",계창초등학교 병설유치원,경상남도 창녕군 계성면 계성장마로 399,,35.48503619,128.508580788,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",고암초등학교,경상남도 창녕군 고암면 고암성산대로 6-5,,35.5776325983,128.511480391,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",고암초등학교 병설유치원,경상남도 창녕군 고암면 고암성산대로 6-5,,35.5776325983,128.511480391,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",길곡초등학교,경상남도 창녕군 길곡면 낙동로 1498,,35.385074,128.567792773,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",길곡초등학교 병설유치원,경상남도 창녕군 길곡면 낙동로 1498,,35.3850259313,128.567731,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",남지초등학교,경상남도 창녕군 남지읍 낙동로 429,,35.3898222723,128.471957351,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",남지초등학교 병설유치원,경상남도 창녕군 남지읍 낙동로 429,,35.3898222723,128.471957351,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",대지초등학교,경상남도 창녕군 대지면 우포2로 943,,35.5569205587,128.463484156,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",대지초등학교 병설유치원,경상남도 창녕군 대지면 우포2로 943,,35.5569205587,128.463484156,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",대합초등학교,경상남도 창녕군 대합면 십이리1길 25-1,,35.6143202257,128.469963459,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",대합초등학교 병설유치원,경상남도 창녕군 대합면 창곡길 8,,35.6151909448,128.46921126,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",도천초등학교,경상남도 창녕군 도천면 도천3길 16,,35.4347040098,128.517313786,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",도천초등학교 병설유치원,경상남도 창녕군 도천면 도천3길 16,,35.4347040098,128.517313786,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",동포초등학교,경상남도 창녕군 남지읍 동포5길 17,,35.3909557831,128.478911554,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",동포초등학교 병설유치원,경상남도 창녕군 남지읍 동포5길 17,,35.3909557831,128.478911554,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",명덕초등학교,경상남도 창녕군 창녕읍 명덕로 71,,35.5436100459,128.49620721,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",새싹유치원,경상남도 창녕군 창녕읍 갈전1길 24-5,,35.5457389587,128.489635083,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",성모유치원,경상남도 창녕군 창녕읍 만옥정길 5,,35.5420765528,128.500095266,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",성산초등학교,경상남도 창녕군 성산면 중고개길 24-7,,35.623855,128.478048,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",성산초등학교 병설유치원,경상남도 창녕군 성산면 중고개길 24-7,,35.623889,128.478048,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",영산초등학교,경상남도 창녕군 영산면 영산새싹길 25,,35.4583817592,128.529222575,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",영산초등학교 병설유치원,경상남도 창녕군 영산면 영산새싹길 25,,35.4583817592,128.529222575,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",예원유치원,경상남도 창녕군 남지읍 마산길 31,,35.3954367468,128.469158127,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",유어초등학교,경상남도 창녕군 유어면 마수원길 39,,35.509405,128.411012929,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",유어초등학교 병설유치원,경상남도 창녕군 유어면 마수원길 39,,35.509405,128.411012929,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",이방초등학교,경상남도 창녕군 이방면 안리내동길 3,,35.5777582155,128.38649836,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",이방초등학교 병설유치원,경상남도 창녕군 이방면 안리내동길 3,,35.5777582155,128.38649836,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",부곡초등학교,경상남도 창녕군 부곡면 원동길 16,,35.4367987477,128.601562671,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",부곡초등학교 병설유치원,경상남도 창녕군 부곡면 원동길 16,,35.4367987477,128.601562671,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",장마초등학교,경상남도 창녕군 장마면 강리길 59,,35.4588664757,128.476694971,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",장마초등학교 병설유치원,경상남도 창녕군 장마면 강리길 59,,35.4588664757,128.476694971,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",장천초등학교,경상남도 창녕군 이방면 이방대합로 285,,35.5995881599,128.374626684,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",장천초등학교 병설유치원,경상남도 창녕군 이방면 이방대합로 285,,35.5995881599,128.374626684,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"유치원",창녕유치원,경상남도 창녕군 창녕읍 창녕장마로 793,,35.5161969421,128.490261839,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
"초등학교",창녕초등학교,경상남도 창녕군 창녕읍 남창녕로 62,,35.5367808232,128.502722167,경상남도 창녕군청,창녕경찰서,Y,,,2019-08-07
