"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",충렬초등학교,경상남도 통영시 명정1길 20-12,경상남도 통영시 명정동 173,34.84692032,128.4160217,경상남도 통영시,통영경찰서,Y,,15,2019-09-02
"초등학교",통영초등학교,경상남도 통영시 무전3길 57,경상남도 통영시 무전동 1054-3,34.86305272,128.4250059,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",두룡초등학교,경상남도 통영시 도천5길 33-11,경상남도 통영시 도천동 112-3,34.83808401,128.4112537,경상남도 통영시,통영경찰서,Y,,5~6,2019-09-02
"초등학교",인평초등학교,경상남도 통영시 평인일주로 91-1,경상남도 통영시 인평동 333-2,34.8425152754,128.394683854,경상남도 통영시,통영경찰서,Y,,15,2019-09-02
"초등학교",용남초등학교,경상남도 통영시 용남면 달포큰길 125,경상남도 통영시 용남면 동달리 767,34.87034355,128.4432226,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",영운초등학교,경상남도 통영시 산양읍 산양일주로 236,경상남도 통영시 산양읍 영운리 860,34.8069674232,128.431618586,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",광도초등학교,경상남도 통영시 광도면 노산1길 16,경상남도 통영시 광도면 노산리 355-1,34.90077251,128.4060413,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",도산초등학교,경상남도 통영시 도산면 도산일주로 25,경상남도 통영시 도산면 법송리 1124-1,34.9025838165,128.361792735,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",산양초등학교,경상남도 통영시 산양읍 산양중앙로 27,경상남도 통영시 산양읍 남평리 857,34.8017320175,128.390001596,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",죽림초등학교,경상남도 통영시 광도면 신죽1길 17,경상남도 통영시 광도면 죽림리 1583-76,34.8768153297,128.416839172,경상남도 통영시,통영경찰서,Y,,14,2019-09-02
"초등학교",벽방초등학교,경상남도 통영시 광도면 안정로 815,경상남도 통영시 광도면 안정리 1058,34.9486933215,128.41055259,경상남도 통영시,통영경찰서,Y,,4~16,2019-09-02
"초등학교",충무초등학교,경상남도 통영시 비석2길 24,경상남도 통영시 정량동 232,34.8483758,128.4303431,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",진남초등학교,경상남도 통영시 도남로 38,경상남도 통영시 미수동 269,34.8325527931,128.408861594,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",한려초등학교,경상남도 통영시 데메4길 50,경상남도 통영시 도남동 483-1,34.8278068675,128.421687249,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",유영초등학교,경상남도 통영시 중앙로 225,경상남도 통영시 북신동 106-2,34.85139229,128.4262252,경상남도 통영시,통영경찰서,Y,,15,2019-09-02
"유치원",소망유치원,경상남도 통영시 미나리길 77,경상남도 통영시 무전동 979-9,34.85670505,128.432996075,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"유치원",도레미유치원,경상남도 통영시 광바우길 36,경상남도 통영시 미수동 625-5,34.82252746,128.3940351,경상남도 통영시,통영경찰서,Y,,5,2019-09-02
"초등학교",원평초등학교,경상남도 통영시 용남면 적촌길 203,경상남도 통영시 용남면 원평리 157,34.8949743224,128.459231714,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"어린이집",영재어린이집,경상남도 통영시 미수로 97-1,경상남도 통영시 미수동 583,34.8242751521,128.400116618,경상남도 통영시,통영경찰서,Y,,15,2019-09-02
"유치원",신화유치원,경상남도 통영시 미우지5길 42,경상남도 통영시 미수동 413-10,34.82711216,128.4007148,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",남포초등학교,경상남도 통영시 남포1길 22,경상남도 통영시 도남동 187,34.8241867584,128.4324262,경상남도 통영시,통영경찰서,Y,,15,2019-09-02
"초등학교",사량초등학교,경상남도 통영시 사량면 상도일주로 1584,경상남도 통영시 사량면 금평리 120-1,34.8460966378,128.219096439,경상남도 통영시,통영경찰서,Y,,6,2019-09-02
"초등학교",원량초등학교,경상남도 통영시 욕지면 서촌윗길 171-15,경상남도 통영시 욕지면 동항리 833-1,34.63548013,128.2618995,경상남도 통영시,통영경찰서,Y,,4,2019-09-02
"유치원",통영유치원,경상남도 통영시 광도면 죽림1로 4-37,경상남도 통영시 광도면 죽림리 410-27,34.8765609618,128.4148372,경상남도 통영시,통영경찰서,Y,,5,2019-09-02
"유치원",중앙유치원,경상남도 통영시 새미골1길 18,경상남도 통영시 도천동 429-3,34.8405739496,128.415736758,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"어린이집",축복어린이집,경상남도 통영시 봉수돌샘길 5,경상남도 통영시 도남동 575-3,34.82648773,128.41746301,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"어린이집",열매어린이집,경상남도 통영시 봉수로 15,경상남도 통영시 봉평동 139-13,34.82985892,128.4149407,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"어린이집",큰별어린이집,경상남도 통영시 봉수로 19,경상남도 통영시 봉평동 135-8,34.82943485,128.4150479,경상남도 통영시,통영경찰서,Y,,7,2019-09-02
"초등학교",제석초등학교,경상남도 통영시 광도면 신죽1길 27,경상남도 통영시 광도면 죽림리 1583,34.8757480548,128.416540878,경상남도 통영시,통영경찰서,Y,,,2019-09-02
"초등학교",산양초등학교 풍화분교,경상남도 통영시 산양읍 풍화일주로 388,경상남도 통영시 산양읍 풍화리 829-3,34.8272405189,128.358622983,경상남도 통영시,통영경찰서,Y,,,2019-09-02
