"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",삼룡초등학교,경상남도 거제시 거제중앙로 1548 (문동동),,34.861934,128.644142,경상남도 거제시,거제경찰서,Y,4,15,2019-07-30
"초등학교",거제중앙초등학교,경상남도 거제시 중곡로2길 45 (고현동),,34.895689,128.634707,경상남도 거제시,거제경찰서,Y,5,15  12  6,2019-07-30
"초등학교",거제초등학교,경상남도 거제시 거제면 읍내로2길 20,,34.8516445875,128.59162022,경상남도 거제시,거제경찰서,Y,6,7   4.8,2019-07-30
"유치원",성미유치원,경상남도 거제시 거제중앙로19길 18 (고현동),,34.8853451644,128.6227114,경상남도 거제시,거제경찰서,Y,4,6~8,2019-07-30
"어린이집",옥수어린이집,경상남도 거제시 옥수로6길 21 (능포동),,34.8765755196,128.7295265,경상남도 거제시,거제경찰서,Y,3,4~6,2019-07-30
"초등학교",창호초등학교,경상남도 거제시 사등면 가조로 1281-16,,34.955646,128.520449976,경상남도 거제시,거제경찰서,Y,5,7,2019-07-30
"초등학교",칠천초등학교,경상남도 거제시 하청면 칠천로 372,,34.9842261755,128.624783065,경상남도 거제시,거제경찰서,Y,3,7,2019-07-30
"초등학교",동부초등학교,경상남도 거제시 동부면 동부로 27,,34.8200220271,128.610386429,경상남도 거제시,거제경찰서,Y,3,6.5,2019-07-30
"초등학교",마전초등학교,경상남도 거제시 마전2길 3-4 (장승포동),,34.8600069423,128.720326,경상남도 거제시,거제경찰서,Y,5,6.6,2019-07-30
"초등학교",명사초등학교,경상남도 거제시 남부면 명사해수욕장길 11,,34.7257054784,128.603690355,경상남도 거제시,거제경찰서,Y,5,7.6~9,2019-07-30
"초등학교",사등초등학교,경상남도 거제시 사등면 성포로 21,,34.91378112,128.515853,경상남도 거제시,거제경찰서,Y,4,9,2019-07-30
"초등학교",오비초등학교,경상남도 거제시 연초면 오비5길 21,,34.922831437,128.6223987,경상남도 거제시,거제경찰서,Y,3,3,2019-07-30
"초등학교",양지초등학교,경상남도 거제시 장평1로 170 (장평동),,34.8915568102,128.602601871,경상남도 거제시,거제경찰서,Y,4,20~10,2019-07-30
"초등학교",오량초등학교,경상남도 거제시 사등면 거제남서로 5405,,34.8867455077,128.48231854,경상남도 거제시,거제경찰서,Y,4,20~10,2019-07-30
"초등학교",숭덕초등학교,경상남도 거제시 둔덕면 거제남서로 4720,,34.836093682,128.495476243,경상남도 거제시,거제경찰서,Y,6,12,2019-07-30
"초등학교",외간초등학교,경상남도 거제시 거제면 외간옥산1길 10,,34.8597319706,128.575484021,경상남도 거제시,거제경찰서,Y,3,7.4~4.6,2019-07-30
"초등학교",연초초등학교,경상남도 거제시 연초면 거제대로 4280,,34.9120057906,128.651533919,경상남도 거제시,거제경찰서,Y,4,12.5~19,2019-07-30
"초등학교",아주초등학교,경상남도 거제시 탑곡로4길 24 (아주동,,34.86446657,128.692357626,경상남도 거제시,거제경찰서,Y,3,5~7.6,2019-07-30
"초등학교",수월초등학교,경상남도 거제시 수양로 420 (수월동),,34.89038929,128.6433263,경상남도 거제시,거제경찰서,Y,6,6~20,2019-07-30
"초등학교",옥포초등학교,경상남도 거제시 옥포로13길 12 (옥포동),,34.8923477361,128.689792222,경상남도 거제시,거제경찰서,Y,5,4.4~16.5,2019-07-30
