"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",수성유치원,대구광역시 수성구 신천동로96길 45(수성동4가),대구광역시 수성구 수성동4가 1123-7,35.8647793231,128.6161397961,대구광역시 수성구,수성경찰서,N,,,2019-12-27
"유치원",자연누리유치원,대구광역시 수성구 노변로 101,대구광역시 수성구 노변동 14-3,35.8405020005,128.7005282611,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"유치원",황금유치원,대구광역시 수성구 청호로 300,대구광역시 수성구 황금동 9,35.8447454752,128.6416363926,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"유치원",아이숲유치원,대구광역시 수성구 달구벌대로522길 166,대구광역시 수성구 만촌동 1088-7,35.851383,128.6441543403,대구광역시 수성구,수성경찰서,N,,,2019-12-27
"어린이집",DGB어린이집,대구광역시 수성구 달구벌대로 2271-5(수성동4가),대구광역시 수성구 수성동4가 1227-11,35.860973,128.6108858522,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",계성어린이집,대구광역시 수성구 범어로 157(범어동),대구광역시 수성구 범어동 144-7,35.863437,128.635247,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",고운어린이집,대구광역시 수성구 노변공원로7길 6-24(노변동),대구광역시 수성구 노변동 337,35.8355410912,128.6983108806,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",금강어린이집,대구광역시 수성구 수성로75길 24(수성동1가),대구광역시 수성구 수성동1가 242,35.857311,128.612566,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",꿈나무어린이집,대구광역시 수성구 들안로2안길 27-15(두산동),대구광역시 수성구 두산동 159-1,35.832741,128.6192883837,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",덕일어린이집,대구광역시 수성구 청호로92길 26(범어동),대구광역시 수성구 범어동 64-135,35.855408,128.643261,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",리오바어린이집,대구광역시 수성구 달구벌대로528길 15(만촌동),대구광역시 수성구 만촌동 산395,35.8543706547,128.6468292559,대구광역시 수성구,수성경찰서,N,,,2019-12-27
"어린이집",만촌어린이집,대구광역시 수성구 만촌로14길 11-2(만촌동),대구광역시 수성구 만촌동 971-23,35.865971,128.644057,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",멘토르어린이집,대구광역시 수성구 달구벌대로652길 16(신매동),대구광역시 수성구 신매동 149-4,35.836605,128.7112816972,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",모란어린이집,대구광역시 수성구 지산로3길 115(두산동),대구광역시 수성구 두산동 742-2,35.8249779926,128.626288,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",별하나어린이집,대구광역시 수성구 파동로51길 74(파동),대구광역시 수성구 파동 13-5,35.8226824580,128.608831,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",삼덕어린이집,대구광역시 수성구 범어천로 61(범어동),대구광역시 수성구 범어동 805-27,35.852364,128.623394,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",상동어린이집,대구광역시 수성구 수성로32길 139(상동),대구광역시 수성구 상동 63-5,35.835277,128.612646,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",수성어린이집,대구광역시 수성구 명덕로76길 80-1(수성동1가),대구광역시 수성구 수성동1가 569,35.851047,128.611237,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",시지어린이집,대구광역시 수성구 고산로 160-15(매호동),대구광역시 수성구 매호동 969-1,35.8447830790,128.707746,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",예지원어린이집,대구광역시 수성구 상화로 58(상동),대구광역시 수성구 상동 314-4,35.834646,128.613378,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",은성어린이집,대구광역시 수성구 교학로7길 16(만촌동),대구광역시 수성구 만촌동 870-17,35.851664,128.6529707841,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",전원어린이집,대구광역시 수성구 유니버시아드로68길 16(욱수동),대구광역시 수성구 욱수동 103,35.8278786449,128.706676,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",제일어린이집,대구광역시 수성구 용학로30길 82(지산동),대구광역시 수성구 지산동 1192-6,35.8213850684,128.6293956795,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",중동어린이집,대구광역시 수성구 희망로 121(중동),대구광역시 수성구 중동 316,35.8476209705,128.612134,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",지산어린이집,대구광역시 수성구 지산로14길 29(지산동),대구광역시 수성구 지산동 690,35.827079,128.635668,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",파동어린이집,대구광역시 수성구 파동로38길 45-3,대구광역시 수성구 파동 110-141,35.8190616572,128.6145928269,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
"어린이집",파란나라어린이집,대구광역시 수성구 청수로3길 61-15(중동),대구광역시 수성구 중동 486-2,35.844141,128.6098898543,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
