"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",천가초등학교,부산광역시 강서구 동선길 135,부산광역시 강서구 성북동 344,35.0523462742,128.831268714,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"초등학교",신호초등학교,부산광역시 강서구 신호산단2로75번길 12,부산광역시 강서구 신호동 254,35.0819680032,128.878586082,부산광역시 강서구청,강서경찰서,Y,1,12,2019-05-03
"초등학교",가락초등학교,부산광역시 강서구 호계로 41,부산광역시 강서구 죽림동 623-2,35.1953628436,128.89645831,부산광역시 강서구청,강서경찰서,Y,1,24,2019-05-03
"초등학교",대사초등학교,부산광역시 강서구 낙동북로 73번길 29,부산광역시 강서구 강동동 101-64,35.220284,128.9387833,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"초등학교",녹산초등학교,부산광역시 강서구 과학산단2로20번길 55,부산광역시 강서구 지사동 1184-2,35.1514737699,128.837121832,부산광역시 강서구청,강서경찰서,Y,1,12,2019-05-03
"초등학교",명지초등학교,부산광역시 강서구 명지국제6로 296,부산광역시 강서구 명지동 3385,35.1022589653,128.924117197,부산광역시 강서구청,강서경찰서,N,,14,2019-05-03
"초등학교",대상초등학교,부산광역시 강서구 대저로 249,부산광역시 강서구 대저1동 2355-1,35.2141208423,128.980252716,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"초등학교",오션초등학교,부산광역시 강서구 명지오션시티6로 72,부산광역시 강서구 명지동 3241-3,35.0802977112,128.907041,부산광역시 강서구청,강서경찰서,N,,14,2019-05-03
"유치원",가락병설유치원,부산광역시 강서구 호계로 41,부산광역시 강서구 죽림동 623-2,35.1953628436,128.89645831,부산광역시 강서구청,강서경찰서,Y,1,24,2019-05-03
"유치원",송정유치원,부산광역시 강서구 낙동북로108번길 17,부산광역시 강서구 신호동300-2,35.21601336,128.9406394,부산광역시 강서구청,강서경찰서,Y,1,24,2019-05-03
"유치원",대저유치원,부산광역시 강서구 공항로767번나길 7,부산광역시 강서구 대저2동 2520,35.175176,128.957175,부산광역시 강서구청,강서경찰서,Y,1,6,2019-05-03
"유치원",대지유치원,부산광역시 강서구 대저로 17,부산광역시 강서구 대저1동 1614,35.2145303267,128.95462012,부산광역시 강서구청,강서경찰서,Y,1,6,2019-05-03
"유치원",보광유치원,부산광역시 강서구 공항진입로 28,부산광역시 강서구 대저2동 1845-1,35.1818107928,128.956158776,부산광역시 강서구청,강서경찰서,Y,1,16,2019-05-03
"초등학교",남명초등학교,부산광역시 강서구 명지오션시티11로 132(명지동),부산광역시 강서구 명지동 3243-2,35.083837,128.910972022,부산광역시 강서구청,강서경찰서,Y,1,20,2019-05-03
"유치원",신호병설유치원,부산광역시 강서구 신호산단2로75번길 12,부산광역시 강서구 신호동 254,35.0819680032,128.878586082,부산광역시 강서구청,강서경찰서,Y,1,12,2019-05-03
"유치원",천가병설유치원,부산광역시 강서구 동선길 135,부산광역시 강서구 성북동 344,35.0523462742,128.831268714,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"유치원",현대유치원,부산광역시 강서구 호계로145번길 8,부산광역시 강서구 죽동동 342-3,35.2046410699,128.891184218,부산광역시 강서구청,강서경찰서,Y,1,24,2019-05-03
"유치원",남명병설유치원,부산광역시 강서구 명지오션시티11로 132(명지동),부산광역시 강서구 명지동 3243-2,35.083837,128.910972022,부산광역시 강서구청,강서경찰서,Y,1,20,2019-05-03
"유치원",기린유치원,부산광역시 강서구 과학산단로334번다길 59,부산광역시 강서구 지사동 1189-8,35.1497992295,128.835583152,부산광역시 강서구청,강서경찰서,N,,14,2019-05-03
"초등학교",녹명초등학교,부산광역시 강서구 낙동남로 617,부산광역시 강서구 녹산동 228-3,35.1148956694,128.886391833,부산광역시 강서구청,강서경찰서,Y,1,24,2019-05-03
"초등학교",대저초등학교,부산광역시 강서구 대저로29번길 27,부산광역시 강서구 대저1동 1605,35.216113,128.955307884,부산광역시 강서구청,강서경찰서,Y,1,8,2019-05-03
"유치원",라임유치원,부산광역시 강서구 영강길 91번길 7,부산광역시 강서구 명지동 1401-1,35.1084964841,128.925399995,부산광역시 강서구청,강서경찰서,N,,10,2019-05-03
"초등학교",덕두초등학교,부산광역시 강서구 공항로811번길 10,부산광역시 강서구 대저2동 2489-1,35.1802351507,128.957297667,부산광역시 강서구청,강서경찰서,Y,1,14,2019-05-03
"초등학교",배영초등학교,부산광역시 강서구 공항로339번길 260,부산광역시 강서구 대저2동 4552,35.1502024465,128.945324817,부산광역시 강서구청,강서경찰서,Y,1,10,2019-05-03
"유치원",명지자연유치원,부산광역시 강서구 신호산단1로 140번길 16-3,부산광역시 강서구 신호동 263-2,35.0804788603,128.878841357,부산광역시 강서구청,강서경찰서,N,,10,2019-05-03
"유치원",명호병설유치원,부산광역시 강서구 명지오션시티2로 41,부산광역시 강서구 명지동 3232-6,35.0852254712,128.900408315,부산광역시 강서구청,강서경찰서,Y,1,20,2019-05-03
"특수학교",혜원학교,부산광역시 강서구 공항로 1319,부산광역시 강서구 대저1동 393-4,35.2155209,128.9885613,부산광역시 강서구청,강서경찰서,Y,1,10,2019-05-03
"특수학교",부산한솔학교,부산광역시 강서구 명지오션시티2로 86 (명지동),부산광역시 강서구 명지동 3235-2,35.1079210,128.9266295,부산광역시 강서구청,강서경찰서,Y,1,18,2019-05-03
"어린이집",제일어린이집,부산광역시 강서구 송정길43번길 16,부산광역시 강서구 송정동 1191-27,35.1007015855,128.84246469,부산광역시 강서구청,강서경찰서,Y,1,16,2019-05-03
"어린이집",강변어린이집,부산광역시 강서구 공항로361번길 26,부산광역시 강서구 대저2동 5199-2,35.1407225104,128.947326,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"어린이집",무궁화어린이집,부산광역시 강서구 새진목길11번길 180,부산광역시 강서구 명지동 3068-6,35.1228727733,128.926278017,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"어린이집",파랑새어린이집,부산광역시 강서구 낙동남로 458-2,부산광역시 강서구 녹산동 846,35.1121200039,128.870121,부산광역시 강서구청,강서경찰서,Y,1,4,2019-05-03
"어린이집",현대어린이집,부산광역시 강서구 호계로145번길 8,부산광역시 강서구 죽동동 342-3,35.2046410699,128.891184218,부산광역시 강서구청,강서경찰서,Y,1,24,2019-05-03
"어린이집",가락어린이집,부산광역시 강서구 식만로 95,부산광역시 강서구 식만동 791-1,35.2039980064,128.904362,부산광역시 강서구청,강서경찰서,Y,1,12,2019-05-03
"초등학교",명호초등학교,부산광역시 강서구 명지오션시티2로 41,부산광역시 강서구 명지동 3232-6,35.0852254712,128.900408315,부산광역시 강서구청,강서경찰서,Y,1,20,2019-05-03
"어린이집",소심어린이집,부산광역시 강서구 제도로 1166-11,부산광역시 강서구 강동동 136-17,35.2139760174,128.934812,부산광역시 강서구청,강서경찰서,Y,1,12,2019-05-03
"어린이집",강서어린이집,부산광역시 강서구 대저로63번길 31,부산광역시 강서구 대저1동 1549-1,35.216701,128.959338429,부산광역시 강서구청,강서경찰서,Y,1,8,2019-05-03
"어린이집",글로벌새싹어린이집,부산광역시 강서구 명지오션시티9로 19,부산광역시 강서구 명지동 3230-8,35.088606,128.898922562,부산광역시 강서구청,강서경찰서,Y,1,16,2019-05-03
"초등학교",송정초등학교,부산광역시 강서구 신호산단4로10(신호동),부산광역시 강서구 신호동 300-2,35.085031,128.8810987,부산광역시 강서구청,강서경찰서,N,,24,2019-05-03
"유치원",녹산유치원,부산광역시 강서구 과학산단2로20번길55(녹산동),부산광역시 강서구 지사동 1184-2,35.1514737699,128.837121832,부산광역시 강서구청,강서경찰서,Y,,12,2019-05-03
"유치원",명지유치원,부산광역시 강서구 명지국제6로296(명지동),부산광역시 강서구 명지동 3385,35.1022589653,128.924117197,부산광역시 강서구청,강서경찰서,Y,,14,2019-05-03
"유치원",오션유치원,부산광역시 강서구 명지오션시티6로 72,부산광역시 강서구 명지동 3241-3,35.0802977112,128.907041,부산광역시 강서구청,강서경찰서,N,,14,2019-05-03
"초등학교",신명초등학교,부산광역시 강서구 명지국제7로178(명지동),부산광역시 강서구 명지동 3427,35.0952331339,128.920715222,부산광역시 강서구청,강서경찰서,N,,12,2019-05-03
