"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"어린이집",전박사어린이집,경상북도 포항시 북구 흥해읍 동해대로 1574번길 23,경상북도 포항시 북구 흥해읍 약성리 229-5,36.112889,129.3438188422,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"어린이집",애플어린이집,경상북도 포항시 북구 새천년대로 1075번길 10,경상북도 포항시 북구 창포동 645,36.0669121289,129.3707310452,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"어린이집",우현피터팬어린이집,경상북도 포항시 북구 아치로55번길 14(우현동),경상북도 포항시 북구 우현동 330,36.0504178,129.3550334,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"어린이집",장성어린이집,경상북도 포항시 북구 법원로 98번길 45-7(장성동),경상북도 포항시 북구 장성동 1400-3,36.0833166,129.3904632,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"어린이집",키즈하버드어린이집,경상북도 포항시 북구 양덕로 50번길 54(양덕동),경상북도 포항시 북구 양덕동 2045,36.0833028,129.4079385,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"어린이집",양덕리더스어린이집,경상북도 포항시 북구 천마로 46번길 12-17(양덕동),경상북도 포항시 북구 양덕동 1528,36.0799462876,129.3984930638,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"어린이집",땡큐시립어린이집(어린이교통랜드),경상북도 포항시 남구 뱃머리길 39번길 21(대도동),경상북도 포항시 남구 대도동 389-10,36.0063408757,129.3570014381,경상북도 포항시청,경상북도 포항남부경찰서,N,0,6,2020-01-03
"유치원",상지아이들유치원,경상북도 포항시 북구 장량로 140번길 17(양덕동),경상북도 포항시 북구 양덕동 1276,36.0801926,129.3963146,경상북도 포항시청,경상북도 포항북부경찰서,N,0,8,2020-01-03
"유치원",세이유치원,경상북도 포항시 북구 법원로 140번길 46-13(장성동),경상북도 포항시 북구 장성동 1405-5,36.0851457,129.3914348,경상북도 포항시청,경상북도 포항북부경찰서,N,0,6,2020-01-03
"유치원",성바오로유치원,경상북도 포항시 남구 오천읍 장기로 1520번길 22,경상북도 포항시 남구 오천읍 세계리 611-7,35.9601401584,129.4314436015,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,5,2020-01-03
"유치원",오천초 병설유치원,경상북도 포항시 남구 오천읍 정몽주로 572,경상북도 포항시 남구 오천읍 용덕1리 224-1,35.9696662399,129.4169591908,경상북도 포항시청,경상북도 포항남부경찰서,Y,3,8,2020-01-03
"유치원",연일형산초 병설유치원,경상북도 포항시 남구 연일읍 형산강남로 262,경상북도 포항시 남구 연일읍 생지리 333-6,35.9985632452,129.3417480628,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,6,2020-01-03
"유치원",청림초 병설유치원,경상북도 포항시 남구 정몽주로 890(청림동),경상북도 포항시 남구 청림동 950,35.9959899640,129.4043867945,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,20,2020-01-03
"유치원",구정초 병설유치원,경상북도 포항시 남구 오천읍 구정길 11,경상북도 포항시 남구 오천읍 구정리 441-1,35.9808917531,129.4085741,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,10,2020-01-03
"유치원",장기초 병설유치원,경상북도 포항시 남구 장기면 모포길 59,경상북도 포항시 남구 장기면 모포리 95,35.93461306,129.5234329469,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,8,2020-01-03
"유치원",연일초 병설유치원,경상북도 포항시 남구 연일읍 철강로25번길 40,경상북도 포항시 남구 연일읍 생지리 200,35.9958310159,129.3467453085,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,8,2020-01-03
"유치원",양포초 병설유치원,경상북도 포항시 남구 장기면 장기로 33,경상북도 포항시 남구 장기면 양포리 487-20,35.8757823,129.5131475,경상북도 포항시청,경상북도 포항남부경찰서,Y,4,8,2020-01-03
"유치원",가람유치원,경상북도 포항시 북구 양학천로 80,경상북도 포항시 북구 죽도동 334-60,36.0210048373,129.3597807108,경상북도 포항시청,경상북도 포항북부경찰서,Y,2,20,2020-01-03
"유치원",동해초 병설유치원,경상북도 포항시 남구 동해면 일월로 78,경상북도 포항시 남구 동해면 도구리 670,35.9879326872,129.4410723646,경상북도 포항시청,경상북도 포항남부경찰서,Y,3,10,2020-01-03
"유치원",유강초 병설유치원,경상북도 포항시 남구 연일읍 유강길9번길 39,경상북도 포항시 남구 연일읍 유강리 582,36.0040262720,129.3143619,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,10,2020-01-03
"유치원",대이초 병설유치원,경상북도 포항시 남구 대이로46번길 35(대잠동),경상북도 포항시 남구 대잠동 1,36.0223922739,129.3456475876,경상북도 포항시청,경상북도 포항남부경찰서,Y,1,10,2020-01-03
"유치원",대보초 병설유치원,경상북도 포항시 남구 호미곶면 보천길 16,경상북도 포항시 남구 호미곶면 구만리 123,36.0785604,129.5572783,경상북도 포항시청,경상북도 포항남부경찰서,Y,1,6,2020-01-03
"유치원",인덕초 병설유치원,경상북도 포항시 남구 서원재로 170번길 9(인덕동),경상북도 포항시 남구 인덕동 49,35.9846611813,129.4021818,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,6,2020-01-03
"유치원",효자초 병설유치원,경상북도 포항시 남구 효성로30번길 5(효자동),경상북도 포항시 남구 효자동 595-11,36.005655,129.3375137956,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,8,2020-01-03
"유치원",문충초 병설유치원,경상북도 포항시 남구 오천읍 정몽주로 49,경상북도 포항시 남구 오천읍 문충리 153-1,35.9305311772,129.3982633121,경상북도 포항시청,경상북도 포항남부경찰서,Y,1,6,2020-01-03
"유치원",원동초 병설유치원,경상북도 포항시 남구 오천읍 냉천로 304번길 64,경상북도 포항시 남구 오천읍 원리 978,35.9654077645,129.4011002851,경상북도 포항시청,경상북도 포항남부경찰서,Y,11,10,2020-01-03
"유치원",송림초 병설유치원,경상북도 포항시 남구 축항로 55(송도동),경상북도 포항시 남구 송도동 471-1,36.0302247703,129.3750569584,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,20,2020-01-03
"유치원",신흥초 병설유치원,경상북도 포항시 남구 중흥로 100번길 13(상도동),경상북도 포항시 남구 상도동 607-6,36.0129923138,129.3535733,경상북도 포항시청,경상북도 포항남부경찰서,Y,7,8,2020-01-03
"유치원",상대초 병설유치원,경상북도 포항시 남구 대해로 82(대도동),경상북도 포항시 남구 대도동 74-1,36.0224793464,129.3615859764,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,6,2020-01-03
"유치원",남성초 병설유치원,경상북도 포항시 남구 대송면 홍계길 20,경상북도 포항시 남구 대송면 송동리 795,35.9703681249,129.359409,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,8,2020-01-03
"유치원",홍인유치원,경상북도 포항시 북구 창흥로36번길 8-15(창포동),경상북도 포항시 북구 창포동 616-6,36.0633134,129.3684350524,경상북도 포항시청,경상북도 포항북부경찰서,Y,4,8,2020-01-03
"유치원",대해초 병설유치원,경상북도 포항시 남구 양학천로150번길 58(대도동),경상북도 포항시 남구 대도동 13-1,36.0225592295,129.3668544463,경상북도 포항시청,경상북도 포항남부경찰서,Y,5,6,2020-01-03
"유치원",대도초 병설유치원,경상북도 포항시 남구 상공로92번길 25-10(대도동),경상북도 포항시 남구 대도동 131,36.0141471,129.3619086604,경상북도 포항시청,경상북도 포항남부경찰서,Y,7,6,2020-01-03
"유치원",송도초 병설유치원,경상북도 포항시 남구 송도로 80(송도동),경상북도 포항시 남구 송도동 산24-38,36.0331344364,129.3804421916,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,20,2020-01-03
"유치원",구룡포초 병설유치원,경상북도 포항시 남구 구룡포읍 구룡포길 61,경상북도 포항시 남구 구룡포읍 구룡포리 765-1,35.9909042493,129.5517528536,경상북도 포항시청,경상북도 포항남부경찰서,Y,3,8,2020-01-03
"유치원",대송초 병설유치원,경상북도 포항시 남구 대송면 제내길 24,경상북도 포항시 남구 대송면 제내리 974,35.9838770537,129.3626329,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,8,2020-01-03
"유치원",문덕초 병설유치원,경상북도 포항시 남구 오천읍 해병로 397,경상북도 포항시 남구 오천읍 문덕리 203-1,35.9605132527,129.4093834937,경상북도 포항시청,경상북도 포항남부경찰서,Y,2,6,2020-01-03
"유치원",포항남부초교병설유치원,경상북도 포항시 북구 새천년대로 606(용흥동),경상북도 포항시 북구 용흥동 615-6,36.0285257420,129.3559631846,경상북도 포항시청,경상북도 포항북부경찰서,Y,2,8,2020-01-03
