"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",대천초등학교,부산광역시 남구 조각공원로 19,,35.1291999179,129.101031764,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",대남초등학교,부산광역시 남구 황령대로353번길 9-55,,35.148964,129.0972482,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",동천초등학교,부산광역시 남구 석포로26번길 22,,35.1216141325,129.083173872,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",동항초등학교,부산광역시 남구 우암로 42,,35.114061,129.082905821,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",석포초등학교,부산광역시 남구 석포로86번길 76,,35.126565495,129.091833695,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",대연초등학교,부산광역시 남구 진남로18번길 11,,35.1372382116,129.092286694,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",문현초등학교 병설유치원,부산광역시 남구 고동골로 86-13,,35.1453244525,129.07293848,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",성동초등학교,부산광역시 남구 전포대로68번길 27,,35.1438327972,129.069115,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",성동초등학교 병설유치원,부산광역시 남구 전포대로68번길 27,,35.1438327972,129.069104635,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",용당초등학교,부산광역시 남구 신선로 341,,35.1172263785,129.09451659,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",분포초등학교,부산광역시 남구 분포로 41,,35.1289134449,129.113993,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",용문초등학교,부산광역시 남구 신선로 542,,35.130676838,129.108142704,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"초등학교",용호초등학교,부산광역시 남구 용호로42번길 94,,35.1224796867,129.108928,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",운산초등학교,부산광역시 남구 용호로269번길 89,,35.110205262,129.115225882,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",용산초등학교,부산광역시 남구 동명로176번길 55,,35.1165382805,129.1160696,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",연포초등학교,부산광역시 남구 못골로 17,,35.139374,129.081371,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",문현초등학교,부산광역시 남구 고동골로 86-13,,35.1453244525,129.07293848,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",용산초등학교 병설유치원,부산광역시 남구 동명로176번길 55,,35.1165382805,129.1160696,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",백운초등학교,부산광역시 남구 동명로 76,,35.1183079388,129.105533,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",신연초등학교,부산광역시 남구 유엔로25번길 66,,35.129293,129.077937,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",우암초등학교,부산광역시 남구 우암로 190-19,,35.1253426079,129.076380554,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",우암초등학교 병설유치원,부산광역시 남구 우암로 190-19,,35.1253426079,129.076380554,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",성천초등학교,부산광역시 남구 장고개로 64-41,,35.1308278104,129.072206,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"초등학교",오륙도초등학교,부산광역시 남구 오륙도길 57,,35.104279,129.116279,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"초등학교",용소초등학교,부산광역시 남구 수영로325번길 114,,35.1428483674,129.099401,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",용소초등학교 병설유치원,부산광역시 남구 수영로325번길 114,,35.1428483674,129.099401,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",개미유치원,부산광역시 남구 조각공원로 37,,35.130439,129.101248,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",계명유치원,부산광역시 남구 동명로145번다길 18,,35.1209097242,129.113623,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",대천유치원,부산광역시 남구 유엔평화로47번길 125,,35.1308879198,129.099100664,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",메트로자연유치원,부산광역시 남구 분포로 111,,35.1268949436,129.109629088,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"유치원",무지개유치원,부산광역시 남구 못골번영로 72,,35.1417273399,129.089075269,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",햇살가득한유치원,부산광역시 남구 동제당로 122-14,,35.1311118489,129.075013281,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",부산대연유치원,부산광역시 남구 진남로165번길 4,,35.141349,129.078515784,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",색동유치원,부산광역시 남구 유엔로120번가길 121,,35.1268146315,129.084280376,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",선화유치원,부산광역시 남구 우암로2번길 5,,35.111788774,129.08291052,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",성신유치원,부산광역시 남구 수영로49번길 5,,35.1364432272,129.073162,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",은하유치원,부산광역시 남구 수영로266번길 54,,35.134365,129.097802,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",명문글로벌유치원,부산광역시 남구 진남로232번길 51,,35.1464075,129.078029,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",LG메트로시티유치원,부산광역시 남구 분포로 113,,35.127265629,129.109041948,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"유치원",백합유치원,부산광역시 남구 석포로73번나길 13,,35.1265188096,129.087229,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",해맑은유치원,부산광역시 남구 동명로118번길 63,,35.1172753024,129.109565224,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"유치원",솔유치원,부산광역시 남구 용호로231번길 128,,35.114157,129.11600352,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"특수학교",구화학교,부산광역시 남구 수영로123번길 54,,35.134718,129.079808399,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"특수학교",부산혜성학교,부산광역시 남구 진남로166번길 10-9,,35.1418305944,129.080143272,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"특수학교",부산혜남학교,부산광역시 남구 진남로166번길 10-19,,35.141515,129.0821845,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"어린이집",용당어린이집,부산광역시 남구 신선로329번길 74,,35.113442,129.093046349,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",한누리어린이집,부산광역시 남구 진남로127번길 94,,35.137259,129.078052,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",문현일신어린이집(킨더벨트어린이집),부산광역시 남구 남동천로 78-2,,35.143542,129.063734,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",한빛어린이집,부산광역시 남구 장고개로85번가길 16,,35.131532,129.068681,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",동천어린이집,부산광역시 남구 우암로84번길 29,,35.117555,129.082115,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",한솔어린이집,부산광역시 남구 양지골로 149,,35.115093,129.085801,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",샬롬어린이집,부산광역시 남구 양지골로 264,,35.119315,129.085071858,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"어린이집",양문어린이집,부산광역시 남구 석포로64번길 63,,35.121056,129.087435,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"어린이집",글로벌어린이집,부산광역시 남구 용호로 34,,35.1264843676,129.107745041,부산광역시 남구청,부산광역시 남부경찰서,N,,,2019-08-01
"어린이집",해누리어린이집,부산광역시 남구 동명로146번길 3,,35.1190961572,129.112858,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",새부산어린이집,부산광역시 남구 황령대로353번길 27,,35.147664,129.096388,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",대연어린이집,부산광역시 남구 홍곡로 313,,35.122044,129.089568,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",감만어린이집,부산광역시 남구 양지골로 181,,35.1165132322,129.085706858,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",용호한빛어린이집,부산광역시 남구 용호로197번길 15,,35.114961,129.112064,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"어린이집",성광어린이집,부산광역시 남구 동명로164번길 78,,35.1155457018,129.113666233,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"학원",링구아어학원,부산광역시 남구 유엔로157번길 4,,35.1303832784,129.093491,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
"유치원",대연자연유치원,부산광역시 남구 수영로 345,,35.139929,129.103525,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2019-08-01
