"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"특수학교",배화학교,부산광역시 수영구 연수로310번길 73,,35.1691130385,129.1029495022,부산광역시 수영구청,연제경찰서,N,,6~12,2019-11-18
"초등학교",광남초등,부산광역시 수영구 광안해변로 115,,35.1450717619,129.1134247044,부산광역시 수영구청,남부경찰서,Y,1,4~8,2019-11-18
"초등학교",광안초등,부산광역시 수영구 광안로21번가길 35,,35.157238,129.116756,부산광역시 수영구청,남부경찰서,N,,5~16,2019-11-18
"초등학교",남천초등,부산광역시 수영구 남천서로 14,,35.1435161581,129.1071266237,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"초등학교",망미초등,부산광역시 수영구 수미로35번길 27,,35.1749154584,129.1143902788,부산광역시 수영구청,연제경찰서,Y,1,6~10,2019-11-18
"초등학교",민락초등,부산광역시 수영구 광남로257번길 12,,35.1609477037,129.1269419776,부산광역시 수영구청,남부경찰서,Y,1,6~8,2019-11-18
"초등학교",민안초등,부산광역시 수영구 감포로38번길 33,,35.1630667094,129.1212162846,부산광역시 수영구청,남부경찰서,N,,6~8,2019-11-18
"초등학교",배산초등,부산광역시 수영구 망미배산로48번길 85-15,,35.1771616964,129.1019363778,부산광역시 수영구청,연제경찰서,N,,6,2019-11-18
"초등학교",수미초등,부산광역시 수영구 연수로310번길 91,,35.168751,129.1037224562,부산광역시 수영구청,연제경찰서,N,,6,2019-11-18
"초등학교",수영초등,부산광역시 수영구 광서로16번길 33,,35.1661243973,129.112038,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"초등학교",호암초등,부산광역시 수영구 호암로 57,,35.1581640243,129.106338,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"유치원",경은유치원,부산광역시 수영구 감포로88번길 16,,35.166182,129.119175,부산광역시 수영구청,남부경찰서,Y,1,6~12,2019-11-18
"유치원",금련사유치원,부산광역시 수영구 광일로67번길 16,,35.1622088827,129.1055150773,부산광역시 수영구청,남부경찰서,N,,6~16,2019-11-18
"유치원",나은유치원,부산광역시 수영구 망미번영로13번길 45,,35.168940,129.105371,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"유치원",남부산유치원,부산광역시 수영구 광남로48번길 41,,35.1462764761,129.1140000415,부산광역시 수영구청,남부경찰서,N,,8,2019-11-18
"유치원",명성유치원,부산광역시 수영구 망미번영로 88,,35.174976,129.111513,부산광역시 수영구청,연제경찰서,N,,6~10,2019-11-18
"유치원",백산자연유치원,부산광역시 수영구 무학로69번길 66,,35.1641600458,129.120504,부산광역시 수영구청,남부경찰서,N,,6~12,2019-11-18
"유치원",분도유치원,부산광역시 수영구 수영로497번길 18,,35.1513729558,129.1103048626,부산광역시 수영구청,남부경찰서,N,,6~8,2019-11-18
"유치원",성모유치원,부산광역시 수영구 민락본동로27번길 15,,35.158765,129.127850,부산광역시 수영구청,남부경찰서,N,,6~20,2019-11-18
"유치원",소화유치원,부산광역시 수영구 남천동로9번길 10-5,,35.1433391428,129.110409,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"유치원",수영로유치원,부산광역시 수영구 수영로679번길 9,,35.166399,129.114350,부산광역시 수영구청,남부경찰서,N,,8,2019-11-18
"유치원",에버그린,부산광역시 수영구 망미배산로 104-7,,35.175680,129.0967837915,부산광역시 수영구청,연제경찰서,N,,6,2019-11-18
"유치원",영주암유치원,부산광역시 수영구 망미배산로76번나길 9,,35.176410,129.099125,부산광역시 수영구청,연제경찰서,N,,6~8,2019-11-18
"유치원",천사유치원,부산광역시 수영구 수영로427번길 15,,35.144304,129.1082534751,부산광역시 수영구청,남부경찰서,N,,4~12,2019-11-18
"유치원",평화유치원,부산광역시 수영구 연수로312번길 2,,35.171690,129.104307,부산광역시 수영구청,연제경찰서,N,,4~12,2019-11-18
"유치원",호암유치원,부산광역시 수영구 수영로545번길 29,,35.154799,129.110787,부산광역시 수영구청,남부경찰서,N,,6~8,2019-11-18
"어린이집",광안,부산광역시 수영구 광일로29번가길 66,,35.160923,129.107123,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"어린이집",도산,부산광역시 수영구 무학로63번길 5,,35.161442,129.120507,부산광역시 수영구청,남부경찰서,Y,1,6~20,2019-11-18
"어린이집",동성큰사랑어린이집,부산광역시 수영구 황령산로8번길 6,,35.1477955441,129.109744,부산광역시 수영구청,남부경찰서,N,,6~8,2019-11-18
"어린이집",백송영재,부산광역시 수영구 광안로35번길 9,,35.1560140493,129.116138,부산광역시 수영구청,남부경찰서,N,,6,2019-11-18
"어린이집",수영동산어린이집,부산광역시 수영구 망미번영로70번길 155,,35.1692312808,129.1160253082,부산광역시 수영구청,연제경찰서,Y,1,6,2019-11-18
"어린이집","에덴(구,동그랑)",부산광역시 수영구 남천동로16번길 16,,35.1420881688,129.109615,부산광역시 수영구청,남부경찰서,N,,6~12,2019-11-18
"어린이집",중앙어린이집,부산광역시 수영구 황령산로 42,,35.1492940856,129.106525,부산광역시 수영구청,남부경찰서,N,,8,2019-11-18
