"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",동부초교,경상북도 김천시 황산로 83-15,경상북도 김천시 지좌동 730,36.1186452199,128.1382483678,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",김천초교,경상북도 김천시 남산공원3길 12,경상북도 김천시 남산동 3-12,36.1188816185,128.1212092460,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",서부초교,경상북도 김천시 원곡길 8,경상북도 김천시 부곡동 8,36.1228734226,128.1071016627,김천시,김천경찰서,Y,3,,2019-09-23
"초등학교",모암초교,경상북도 김천시 모암사랑10길 6,경상북도 김천시 모암동 89-61,36.1258575569,128.1238010804,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",개령서부초교,경상북도 김천시 개령면 감문로 277,경상북도 김천시 개령면 신룡리 633,36.1569942922,128.1522572676,김천시,김천경찰서,N,,,2019-09-23
"초등학교",위량초교,경상북도 김천시 감문면 문화로 6,경상북도 김천시 감문면 금라리 725,36.2015404098,128.1611642995,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",감천초교,경상북도 김천시 감천면 금감로 1550-2,경상북도 김천시 감천면 도평리 521,36.0654610544,128.1257606431,김천시,김천경찰서,Y,3,,2019-09-23
"초등학교",양천초교,경상북도 김천시 하로길 235,경상북도 김천시 양천동 1220,36.0927820018,128.1058977563,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",아포초교,경상북도 김천시 아포읍 아포대로 1067,경상북도 김천시 아포읍 국사리 572,36.1601817132,128.2457484799,김천시,김천경찰서,Y,4,,2019-09-23
"초등학교",능치초교,경상북도 김천시 어모면 작점로 817,경상북도 김천시 어모면 능치리 152,36.2321067972,128.0651353316,김천시,김천경찰서,N,,,2019-09-23
"초등학교",태화초교,경상북도 김천시 봉산면 봉산1로 43,경상북도 김천시 봉산면 태화리 175,36.1530946552,128.0287032255,김천시,김천경찰서,N,,,2019-09-23
"초등학교",농소초교,경상북도 김천시 해오름1로1길 7,경상북도 김천시 율곡동 21,36.1226348392,128.1749072876,김천시,김천경찰서,N,,,2019-09-23
"초등학교",운곡초교,경상북도 김천시 남면 농남로 496-8,경상북도 김천시 남면 운곡리 351,36.0941566469,128.2190833602,김천시,김천경찰서,N,,,2019-09-23
"초등학교",대신초교,경상북도 김천시 아포읍 대신길 103,경상북도 김천시 아포읍 대신리 811,36.1547793543,128.1958104860,김천시,김천경찰서,N,,,2019-09-23
"초등학교",아천초교,경상북도 김천시 어모면 어모문화1길 14,경상북도 김천시 어모면 중왕리 735,36.1787556366,128.1164685710,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",부항초교,경상북도 김천시 부항면 양지말길 6,경상북도 김천시 부항면 월곡리 147,35.9869796902,127.9416656948,김천시,김천경찰서,N,,,2019-09-23
"초등학교",구성초교,경상북도 김천시 구성면 상원길 30-51,경상북도 김천시 구성면 상원리 100,36.0316256421,128.0401510976,김천시,김천경찰서,N,,,2019-09-23
"초등학교",지례초교,경상북도 김천시 지례면 장터길 15,경상북도 김천시 지례면 교리 584,35.9863508830,128.0275055229,김천시,김천경찰서,N,,,2019-09-23
"초등학교",대덕초교,경상북도 김천시 대덕면 관기2길 21,경상북도 김천시 대덕면 관기리 235,35.9175174734,127.9716632143,김천시,김천경찰서,N,,,2019-09-23
"초등학교",김천부곡초교,경상북도 김천시 부곡맛고을1길 147,경상북도 김천시 부곡동 1512,36.1248657685,128.0950576335,김천시,김천경찰서,Y,5,,2019-09-23
"초등학교",직지초교,경상북도 김천시 대항면 대성향천길 1603,경상북도 김천시 대항면 향천리 589-1,36.1230867990,128.0218424409,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",신일초교,경상북도 김천시 신음3길 42,경상북도 김천시 신음동 506-2,36.1436869444,128.1210199779,김천시,김천경찰서,Y,3,,2019-09-23
"초등학교",동신초교,경상북도 김천시 신음새동네길 116,경상북도 김천시 신음동 1308,36.1314417519,128.1218144699,김천시,김천경찰서,Y,4,,2019-09-23
"초등학교",김천중앙초교,경상북도 김천시 김천로 156,경상북도 김천시 남산동 52,36.1199762395,128.1167064276,김천시,김천경찰서,Y,4,,2019-09-23
"초등학교",김천다수초교,경상북도 김천시 영남대로 1286,경상북도 김천시 다수동 143,36.1258683955,128.0763079183,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",금릉초교,경상북도 김천시 구읍길 57,경상북도 김천시 삼락동 328,36.1394535015,128.0923273182,김천시,김천경찰서,Y,3,,2019-09-23
"초등학교",봉계초교,경상북도 김천시 봉산면 봉계길 74-15,경상북도 김천시 봉산면 신리 472,36.1443108426,128.0640937076,김천시,김천경찰서,N,,,2019-09-23
"초등학교",증산초교,경상북도 김천시 증산면 증산1로 29,경상북도 김천시 증산면 유성리 276,35.9021901802,128.0358671281,김천시,김천경찰서,N,,,2019-09-23
"초등학교",대룡초등,경상북도 김천시 대항면 대룡로 78,경상북도 김천시 대항면 대룡리 769-1,36.1246516662,128.0497213082,김천시,김천경찰서,N,,,2019-09-23
"초등학교",조마초교,경상북도 김천시 조마면 강곡1길 16-69,경상북도 김천시 조마면 강곡리 238,36.0327020669,128.0992967426,김천시,김천경찰서,Y,2,,2019-09-23
"초등학교",개령조교,경상북도 김천시 개령면 동부길 60,경상북도 김천시 개령면 동부리 330,36.1680270597,128.1870361950,김천시,김천경찰서,N,,,2019-09-23
"유치원",동부초교병설유치원,경상북도 김천시 황산로 83-15,경상북도 김천시 지좌동 730,36.1186452199,128.1382483678,김천시,김천경찰서,N,,,2019-09-23
"유치원",김천초교병설유치원,경상북도 김천시 남산공원3길 12,경상북도 김천시 남산동 3-12,36.1188816185,128.1212092460,김천시,김천경찰서,N,,,2019-09-23
"유치원",서부초교병설유치원,경상북도 김천시 원곡길 8,경상북도 김천시 부곡동 8,36.1228734226,128.1071016627,김천시,김천경찰서,N,,,2019-09-23
"유치원",모암초교병설유치원,경상북도 김천시 모암사랑10길 6,경상북도 김천시 모암동 89-61,36.1258575569,128.1238010804,김천시,김천경찰서,N,,,2019-09-23
"유치원",개령서부초교병설유치원,경상북도 김천시 개령면 감문로 277,경상북도 김천시 개령면 신룡리 633,36.1569942922,128.1522572676,김천시,김천경찰서,N,,,2019-09-23
"유치원",감천초교병설유치원,경상북도 김천시 감천면 금감로 1550-2,경상북도 김천시 감천면 도평리 521,36.0654610544,128.1257606431,김천시,김천경찰서,N,,,2019-09-23
"유치원",양천초교병설유치원,경상북도 김천시 하로길 235,경상북도 김천시 양천동 1220,36.0927820018,128.1058977563,김천시,김천경찰서,N,,,2019-09-23
"유치원",아포초교병설유치원,경상북도 김천시 아포읍 아포대로 1067,경상북도 김천시 아포읍 국사리 572,36.1601817132,128.2457484799,김천시,김천경찰서,N,,,2019-09-23
"유치원",태화초교병설유치원,경상북도 김천시 봉산면 봉산1로 43,경상북도 김천시 봉산면 태화리 175,36.1530946552,128.0287032255,김천시,김천경찰서,N,,,2019-09-23
"유치원",농소초교병설유치원,경상북도 김천시 해오름1로1길 7,경상북도 김천시 율곡동 21,36.1226348392,128.1749072876,김천시,김천경찰서,N,,,2019-09-23
"유치원",운곡초교병설유치원,경상북도 김천시 남면 농남로 496-8,경상북도 김천시 남면 운곡리 351,36.0941566469,128.2190833602,김천시,김천경찰서,N,,,2019-09-23
"유치원",대신초교병설유치원,경상북도 김천시 아포읍 대신길 103,경상북도 김천시 아포읍 대신리 811,36.1547793543,128.1958104860,김천시,김천경찰서,N,,,2019-09-23
"유치원",아천초교병설유치원,경상북도 김천시 어모면 어모문화1길 14,경상북도 김천시 어모면 중왕리 735,36.1787556366,128.1164685710,김천시,김천경찰서,N,,,2019-09-23
"유치원",부항초교병설유치원,경상북도 김천시 부항면 양지말길 6,경상북도 김천시 부항면 월곡리 147,35.9869796902,127.9416656948,김천시,김천경찰서,N,,,2019-09-23
"유치원",구성초교병설유치원,경상북도 김천시 구성면 상원길 30-51,경상북도 김천시 구성면 상원리 100,36.0316256421,128.0401510976,김천시,김천경찰서,N,,,2019-09-23
"유치원",대덕초교병설유치원,경상북도 김천시 대덕면 관기2길 21,경상북도 김천시 대덕면 관기리 235,35.9175174734,127.9716632143,김천시,김천경찰서,N,,,2019-09-23
"유치원",직지초교병설유치원,경상북도 김천시 대항면 대성향천길 1603,경상북도 김천시 대항면 향천리 589-1,36.1230867990,128.0218424409,김천시,김천경찰서,N,,,2019-09-23
"유치원",신일초교병설유치원,경상북도 김천시 신음3길 42,경상북도 김천시 신음동 506-2,36.1436869444,128.1210199779,김천시,김천경찰서,N,,,2019-09-23
"유치원",동신초교병설유치원,경상북도 김천시 신음새동네길 116,경상북도 김천시 신음동 1308,36.1314417519,128.1218144699,김천시,김천경찰서,N,,,2019-09-23
"유치원",김천중앙초교병설유치원,경상북도 김천시 김천로 156,경상북도 김천시 남산동 52,36.1199762395,128.1167064276,김천시,김천경찰서,N,,,2019-09-23
"유치원",김천다수초교병설유치원,경상북도 김천시 영남대로 1286,경상북도 김천시 다수동 143,36.1258683955,128.0763079183,김천시,김천경찰서,N,,,2019-09-23
"유치원",금릉초교병설유치원,경상북도 김천시 구읍길 57,경상북도 김천시 삼락동 328,36.1394535015,128.0923273182,김천시,김천경찰서,N,,,2019-09-23
"유치원",봉계초교병설유치원,경상북도 김천시 봉산면 봉계길 74-15,경상북도 김천시 봉산면 신리 472,36.1443108426,128.0640937076,김천시,김천경찰서,N,,,2019-09-23
"유치원",증산초교병설유치원,경상북도 김천시 증산면 증산1로 29,경상북도 김천시 증산면 유성리 276,35.9021901802,128.0358671281,김천시,김천경찰서,N,,,2019-09-23
"유치원",대룡초등병설유치원,경상북도 김천시 대항면 대룡로 78,경상북도 김천시 대항면 대룡리 769-1,36.1246516662,128.0497213082,김천시,김천경찰서,Y,2,,2019-09-23
"유치원",조마초교병설유치원,경상북도 김천시 조마면 강곡1길 16-69,경상북도 김천시 조마면 강곡리 238,36.0327020669,128.0992967426,김천시,김천경찰서,Y,2,,2019-09-23
"유치원",마리아유치원,경상북도 김천시 학사대길 64,경상북도 김천시 남산동 191,36.1162746795,128.1212921317,김천시,김천경찰서,Y,2,,2019-09-23
"유치원",리라유치원,경상북도 김천시 신음새동네2길 13,경상북도 김천시 신음동 1299,36.1337060641,128.1198248495,김천시,김천경찰서,Y,2,,2019-09-23
"유치원",녹야유치원,경상북도 김천시 호랑이2길 5,경상북도 김천시 황금동 195-2,36.1162432999,128.1184794920,김천시,김천경찰서,N,,,2019-09-23
"유치원",김천유치원,경상북도 김천시 문당길 76,경상북도 김천시 삼락동 328-1,36.1405190053,128.0924887426,김천시,김천경찰서,N,,,2019-09-23
"유치원",김천꿈나무유치원,경상북도 김천시 미곡길 75,경상북도 김천시 백옥동243-13,36.1231118410,128.0777986952,김천시,김천경찰서,N,,,2019-09-23
"유치원",우리유치원,경상북도 김천시 부곡맛고을2길 86,경상북도 김천시 부곡동 1511,36.1243356044,128.0942993836,김천시,김천경찰서,N,,,2019-09-23
"유치원",조은유치원,경상북도 김천시 시청2길 32,경상북도 김천시 신음동 860-10,36.1371579009,128.1134036929,김천시,김천경찰서,N,,,2019-09-23
