"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"어린이집",정관아이비어린이집,부산광역시 기장군 정관읍 구연방곡로 43,부산광역시 기장군 정관읍 방곡리 440,35.32344446,129.1847375,부산광역시 기장군,기장경찰서,Y,14,,2019-08-26
"어린이집",참조은어린이집,부산광역시 기장군 기장읍 차성로404번길 52,부산광역시 기장군 기장읍 교리 329-1,35.25117979,129.214396,부산광역시 기장군,기장경찰서,Y,15,,2019-08-26
"어린이집",초록어린이집,부산광역시 기장군 기장읍 차성로404번길 33,부산광역시 기장군 기장읍 교리 333-11,35.2519894,129.214818,부산광역시 기장군,기장경찰서,Y,16,,2019-08-26
"어린이집",칠암어린이집,부산광역시 기장군 일광면 박영준길 18,부산광역시 기장군 일광면 칠암리 145-1,35.299023,129.2564867,부산광역시 기장군,기장경찰서,Y,3,,2019-08-26
"어린이집",한성어린이집,부산광역시 기장군 정관읍 정관덕산1길 22,부산광역시 기장군 정관읍 방곡리 245-3,35.323573,129.184771,부산광역시 기장군,기장경찰서,Y,14,,2019-08-26
"어린이집",한솔어린이집,부산광역시 기장군 기장읍 대청로45번길6,부산광역시 기장군 기장읍 대라리 269-10,35.23823163,129.2154127,부산광역시 기장군,기장경찰서,Y,19,,2019-08-26
"유치원",기장초등학교병설유치원,부산광역시 기장군 기장읍 읍내로 75,부산광역시 기장군 기장읍 동부리 306-10,35.245419,129.2125717,부산광역시 기장군,기장경찰서,Y,26,,2019-08-26
"유치원",녹원유치원,부산광역시 기장군 기장읍 석산1길 113,부산광역시 기장군 기장읍 석산리 241-3,35.2007278394,129.2102478779,부산광역시 기장군,기장경찰서,Y,1,,2019-08-26
"유치원",달산유치원,부산광역시 기장군 정관읍 정관로 674,부산광역시 기장군 정관읍 달산리 1204,35.31946023,129.1875988,부산광역시 기장군,기장경찰서,Y,8,,2019-08-26
"유치원",대변병설유치원,부산광역시 기장군 기장읍 기장해안로 577,부산광역시 기장군 기장읍 대변리 444,35.2247900313,129.2266305732,부산광역시 기장군,기장경찰서,Y,4,,2019-08-26
